Province,Time,Temperature,Temp_Max,Temp_Min,Precipitation,Windspeed_Max,UV_Index_Max,Sunshine_Hours,Sundown_Hours,Weather_Code,Humidity,Feel_Like
An Giang,2025-05-18T00:00,27.3,34.0,26.3,0.0,6.8,7.8,11.01,12,3,92,34.3
An Giang,2025-05-18T03:00,26.4,34.0,26.3,0.0,6.8,7.8,11.01,12,1,95,33.3
An Giang,2025-05-18T06:00,26.6,34.0,26.3,0.0,6.8,7.8,11.01,12,1,94,33.2
An Giang,2025-05-18T09:00,29.8,34.0,26.3,0.0,6.8,7.8,11.01,12,1,78,36.1
An Giang,2025-05-18T12:00,33.5,34.0,26.3,0.0,6.8,7.8,11.01,12,2,62,41.4
An Giang,2025-05-18T15:00,33.2,34.0,26.3,0.2,6.8,7.8,11.01,12,80,63,39.6
An Giang,2025-05-18T18:00,29.8,34.0,26.3,0.8,6.8,7.8,11.01,12,80,79,36.3
An Giang,2025-05-18T21:00,27.7,34.0,26.3,0.0,6.8,7.8,11.01,12,3,89,34.4
An Giang,2025-05-19T00:00,26.9,34.3,26.3,0.0,9.0,8.6,11.01,12,2,92,33.8
An Giang,2025-05-19T03:00,26.4,34.3,26.3,0.0,9.0,8.6,11.01,12,1,95,33.2
An Giang,2025-05-19T06:00,26.4,34.3,26.3,0.0,9.0,8.6,11.01,12,2,95,33.3
An Giang,2025-05-19T09:00,29.7,34.3,26.3,0.0,9.0,8.6,11.01,12,1,79,36.1
An Giang,2025-05-19T12:00,33.4,34.3,26.3,0.2,9.0,8.6,11.01,12,2,59,40.6
An Giang,2025-05-19T15:00,34.1,34.3,26.3,0.0,9.0,8.6,11.01,12,3,52,38.9
An Giang,2025-05-19T18:00,31.0,34.3,26.3,0.1,9.0,8.6,11.01,12,3,69,36.7
An Giang,2025-05-19T21:00,28.5,34.3,26.3,0.0,9.0,8.6,11.01,12,3,85,35.2
An Giang,2025-05-20T00:00,27.6,33.8,26.5,0.1,13.8,8.15,11.0,12,80,89,33.9
An Giang,2025-05-20T03:00,26.6,33.8,26.5,0.1,13.8,8.15,11.0,12,3,92,33.0
An Giang,2025-05-20T06:00,26.6,33.8,26.5,0.0,13.8,8.15,11.0,12,3,94,33.4
An Giang,2025-05-20T09:00,29.7,33.8,26.5,0.1,13.8,8.15,11.0,12,3,79,35.9
An Giang,2025-05-20T12:00,33.3,33.8,26.5,0.2,13.8,8.15,11.0,12,3,62,40.6
An Giang,2025-05-20T15:00,31.9,33.8,26.5,1.1,13.8,8.15,11.0,12,96,69,38.2
An Giang,2025-05-20T18:00,29.9,33.8,26.5,0.2,13.8,8.15,11.0,12,3,80,36.8
An Giang,2025-05-20T21:00,28.6,33.8,26.5,0.0,13.8,8.15,11.0,12,3,74,32.5
An Giang,2025-05-21T00:00,28.0,34.2,27.4,0.0,25.8,6.3,11.02,12,3,78,32.4
An Giang,2025-05-21T03:00,27.4,34.2,27.4,0.0,25.8,6.3,11.02,12,3,82,32.1
An Giang,2025-05-21T06:00,28.2,34.2,27.4,0.0,25.8,6.3,11.02,12,2,80,32.9
An Giang,2025-05-21T09:00,32.3,34.2,27.4,0.0,25.8,6.3,11.02,12,2,60,35.8
An Giang,2025-05-21T12:00,34.2,34.2,27.4,0.0,25.8,6.3,11.02,12,3,49,37.2
An Giang,2025-05-21T15:00,32.7,34.2,27.4,0.0,25.8,6.3,11.02,12,3,56,34.5
An Giang,2025-05-21T18:00,30.3,34.2,27.4,0.0,25.8,6.3,11.02,12,3,67,33.2
An Giang,2025-05-21T21:00,29.1,34.2,27.4,0.2,25.8,6.3,11.02,12,51,75,33.0
An Giang,2025-05-22T00:00,28.2,33.9,25.3,1.3,21.3,7.55,8.3,12,80,80,32.1
An Giang,2025-05-22T03:00,25.9,33.9,25.3,1.0,21.3,7.55,8.3,12,55,92,31.1
An Giang,2025-05-22T06:00,25.9,33.9,25.3,0.0,21.3,7.55,8.3,12,3,91,31.3
An Giang,2025-05-22T09:00,28.2,33.9,25.3,0.0,21.3,7.55,8.3,12,3,78,33.1
An Giang,2025-05-22T12:00,32.7,33.9,25.3,0.0,21.3,7.55,8.3,12,3,58,36.7
An Giang,2025-05-22T15:00,33.4,33.9,25.3,0.0,21.3,7.55,8.3,12,3,53,35.6
An Giang,2025-05-22T18:00,30.0,33.9,25.3,0.1,21.3,7.55,8.3,12,51,69,33.3
An Giang,2025-05-22T21:00,28.1,33.9,25.3,0.5,21.3,7.55,8.3,12,53,81,32.6
An Giang,2025-05-23T00:00,27.7,33.0,27.3,0.0,23.5,7.6,10.09,12,3,85,32.9
An Giang,2025-05-23T03:00,27.5,33.0,27.3,0.0,23.5,7.6,10.09,12,3,85,32.9
An Giang,2025-05-23T06:00,27.3,33.0,27.3,0.5,23.5,7.6,10.09,12,53,87,32.7
An Giang,2025-05-23T09:00,30.7,33.0,27.3,0.0,23.5,7.6,10.09,12,3,67,34.1
An Giang,2025-05-23T12:00,32.8,33.0,27.3,0.3,23.5,7.6,10.09,12,51,58,37.0
An Giang,2025-05-23T15:00,33.0,33.0,27.3,0.0,23.5,7.6,10.09,12,3,58,36.3
An Giang,2025-05-23T18:00,29.6,33.0,27.3,0.4,23.5,7.6,10.09,12,51,72,32.7
An Giang,2025-05-23T21:00,27.8,33.0,27.3,0.2,23.5,7.6,10.09,12,51,81,32.2
An Giang,2025-05-24T00:00,27.6,31.6,27.1,0.0,26.0,6.55,10.51,12,3,82,32.7
An Giang,2025-05-24T03:00,27.2,31.6,27.1,0.0,26.0,6.55,10.51,12,3,83,32.2
An Giang,2025-05-24T06:00,27.1,31.6,27.1,0.8,26.0,6.55,10.51,12,53,85,31.8
An Giang,2025-05-24T09:00,30.0,31.6,27.1,0.0,26.0,6.55,10.51,12,3,71,33.4
An Giang,2025-05-24T12:00,31.6,31.6,27.1,0.0,26.0,6.55,10.51,12,3,61,34.2
An Giang,2025-05-24T15:00,31.6,31.6,27.1,0.0,26.0,6.55,10.51,12,3,61,33.8
An Giang,2025-05-24T18:00,29.3,31.6,27.1,0.0,26.0,6.55,10.51,12,3,71,31.8
An Giang,2025-05-24T21:00,27.9,31.6,27.1,0.0,26.0,6.55,10.51,12,3,78,31.7
An Giang,2025-05-25T00:00,26.7,33.4,26.3,0.3,27.5,6.65,10.26,12,51,86,31.6
An Giang,2025-05-25T03:00,26.6,33.4,26.3,0.1,27.5,6.65,10.26,12,51,87,31.5
An Giang,2025-05-25T06:00,27.0,33.4,26.3,0.0,27.5,6.65,10.26,12,3,85,32.2
An Giang,2025-05-25T09:00,30.1,33.4,26.3,0.0,27.5,6.65,10.26,12,3,68,34.3
An Giang,2025-05-25T12:00,33.2,33.4,26.3,0.0,27.5,6.65,10.26,12,3,54,36.3
An Giang,2025-05-25T15:00,31.4,33.4,26.3,0.0,27.5,6.65,10.26,12,3,62,33.6
An Giang,2025-05-25T18:00,28.6,33.4,26.3,0.0,27.5,6.65,10.26,12,3,75,31.6
An Giang,2025-05-25T21:00,28.1,33.4,26.3,0.0,27.5,6.65,10.26,12,3,77,31.7
An Giang,2025-05-26T00:00,27.8,31.0,25.9,0.0,15.2,5.5,9.71,12,3,79,32.3
An Giang,2025-05-26T03:00,26.3,31.0,25.9,0.0,15.2,5.5,9.71,12,3,87,31.0
An Giang,2025-05-26T06:00,26.1,31.0,25.9,0.0,15.2,5.5,9.71,12,3,86,31.3
An Giang,2025-05-26T09:00,29.9,31.0,25.9,0.0,15.2,5.5,9.71,12,3,66,33.6
An Giang,2025-05-26T12:00,29.7,31.0,25.9,0.0,15.2,5.5,9.71,12,3,64,33.2
An Giang,2025-05-26T15:00,29.0,31.0,25.9,0.3,15.2,5.5,9.71,12,51,71,32.7
An Giang,2025-05-26T18:00,27.0,31.0,25.9,0.2,15.2,5.5,9.71,12,51,82,31.1
An Giang,2025-05-26T21:00,26.1,31.0,25.9,0.0,15.2,5.5,9.71,12,3,85,30.8
An Giang,2025-05-27T00:00,26.2,29.9,25.0,0.0,9.8,4.55,3.86,12,3,85,31.6
An Giang,2025-05-27T03:00,25.3,29.9,25.0,0.0,9.8,4.55,3.86,12,3,90,30.4
An Giang,2025-05-27T06:00,25.2,29.9,25.0,0.0,9.8,4.55,3.86,12,3,91,30.3
An Giang,2025-05-27T09:00,26.1,29.9,25.0,0.0,9.8,4.55,3.86,12,3,87,31.5
An Giang,2025-05-27T12:00,27.0,29.9,25.0,0.0,9.8,4.55,3.86,12,3,81,32.2
An Giang,2025-05-27T15:00,29.4,29.9,25.0,0.0,9.8,4.55,3.86,12,3,68,33.4
An Giang,2025-05-27T18:00,28.2,29.9,25.0,0.1,9.8,4.55,3.86,12,51,74,32.5
An Giang,2025-05-27T21:00,26.3,29.9,25.0,0.0,9.8,4.55,3.86,12,3,80,30.3
An Giang,2025-05-28T00:00,26.2,32.3,25.7,0.0,15.7,7.0,7.0,12,3,82,30.4
An Giang,2025-05-28T03:00,25.9,32.3,25.7,0.0,15.7,7.0,7.0,12,3,85,30.3
An Giang,2025-05-28T06:00,25.7,32.3,25.7,0.0,15.7,7.0,7.0,12,3,84,29.5
An Giang,2025-05-28T09:00,26.5,32.3,25.7,0.0,15.7,7.0,7.0,12,3,78,30.8
An Giang,2025-05-28T12:00,31.0,32.3,25.7,0.0,15.7,7.0,7.0,12,3,60,34.7
An Giang,2025-05-28T15:00,31.4,32.3,25.7,0.0,15.7,7.0,7.0,12,3,60,34.4
An Giang,2025-05-28T18:00,28.4,32.3,25.7,0.0,15.7,7.0,7.0,12,3,74,32.4
An Giang,2025-05-28T21:00,27.4,32.3,25.7,0.0,15.7,7.0,7.0,12,3,79,32.0
Bà Rịa - Vũng Tàu,2025-05-13T00:00,27.9,31.1,27.2,0.9,14.6,8.35,10.92,12,95,86,34.2
Bà Rịa - Vũng Tàu,2025-05-13T03:00,27.6,31.1,27.2,1.1,14.6,8.35,10.92,12,95,87,34.1
Bà Rịa - Vũng Tàu,2025-05-13T06:00,27.2,31.1,27.2,1.0,14.6,8.35,10.92,12,95,88,33.5
Bà Rịa - Vũng Tàu,2025-05-13T09:00,29.5,31.1,27.2,0.0,14.6,8.35,10.92,12,3,79,35.5
Bà Rịa - Vũng Tàu,2025-05-13T12:00,30.9,31.1,27.2,0.0,14.6,8.35,10.92,12,3,72,37.3
Bà Rịa - Vũng Tàu,2025-05-13T15:00,30.7,31.1,27.2,0.0,14.6,8.35,10.92,12,3,73,36.3
Bà Rịa - Vũng Tàu,2025-05-13T18:00,29.0,31.1,27.2,0.0,14.6,8.35,10.92,12,2,80,34.0
Bà Rịa - Vũng Tàu,2025-05-13T21:00,28.4,31.1,27.2,0.0,14.6,8.35,10.92,12,3,83,34.2
Bà Rịa - Vũng Tàu,2025-05-14T00:00,27.7,31.3,26.7,0.5,13.5,8.5,10.48,12,80,86,33.9
Bà Rịa - Vũng Tàu,2025-05-14T03:00,26.9,31.3,26.7,1.1,13.5,8.5,10.48,12,80,89,33.1
Bà Rịa - Vũng Tàu,2025-05-14T06:00,26.7,31.3,26.7,0.0,13.5,8.5,10.48,12,3,91,32.8
Bà Rịa - Vũng Tàu,2025-05-14T09:00,29.4,31.3,26.7,0.0,13.5,8.5,10.48,12,3,78,35.0
Bà Rịa - Vũng Tàu,2025-05-14T12:00,31.3,31.3,26.7,0.0,13.5,8.5,10.48,12,3,70,37.9
Bà Rịa - Vũng Tàu,2025-05-14T15:00,30.9,31.3,26.7,0.0,13.5,8.5,10.48,12,3,73,36.7
Bà Rịa - Vũng Tàu,2025-05-14T18:00,29.2,31.3,26.7,0.0,13.5,8.5,10.48,12,3,81,34.6
Bà Rịa - Vũng Tàu,2025-05-14T21:00,28.8,31.3,26.7,0.0,13.5,8.5,10.48,12,3,82,34.7
Bà Rịa - Vũng Tàu,2025-05-15T00:00,28.3,31.8,27.1,0.0,14.5,8.7,11.0,12,2,84,34.6
Bà Rịa - Vũng Tàu,2025-05-15T03:00,27.4,31.8,27.1,0.2,14.5,8.7,11.0,12,80,88,33.6
Bà Rịa - Vũng Tàu,2025-05-15T06:00,27.1,31.8,27.1,0.0,14.5,8.7,11.0,12,3,91,33.7
Bà Rịa - Vũng Tàu,2025-05-15T09:00,30.0,31.8,27.1,0.0,14.5,8.7,11.0,12,3,75,35.3
Bà Rịa - Vũng Tàu,2025-05-15T12:00,31.5,31.8,27.1,0.0,14.5,8.7,11.0,12,3,70,38.1
Bà Rịa - Vũng Tàu,2025-05-15T15:00,31.2,31.8,27.1,0.0,14.5,8.7,11.0,12,2,71,36.8
Bà Rịa - Vũng Tàu,2025-05-15T18:00,29.6,31.8,27.1,0.0,14.5,8.7,11.0,12,1,74,34.4
Bà Rịa - Vũng Tàu,2025-05-15T21:00,28.6,31.8,27.1,0.0,14.5,8.7,11.0,12,3,83,34.3
Bà Rịa - Vũng Tàu,2025-05-16T00:00,28.4,32.7,27.3,0.0,15.1,8.95,11.0,12,3,84,34.6
Bà Rịa - Vũng Tàu,2025-05-16T03:00,27.8,32.7,27.3,0.0,15.1,8.95,11.0,12,2,88,33.9
Bà Rịa - Vũng Tàu,2025-05-16T06:00,27.3,32.7,27.3,0.0,15.1,8.95,11.0,12,1,90,33.8
Bà Rịa - Vũng Tàu,2025-05-16T09:00,30.7,32.7,27.3,0.0,15.1,8.95,11.0,12,2,73,36.3
Bà Rịa - Vũng Tàu,2025-05-16T12:00,32.7,32.7,27.3,0.0,15.1,8.95,11.0,12,2,64,39.2
Bà Rịa - Vũng Tàu,2025-05-16T15:00,31.7,32.7,27.3,0.0,15.1,8.95,11.0,12,2,70,37.4
Bà Rịa - Vũng Tàu,2025-05-16T18:00,29.9,32.7,27.3,0.0,15.1,8.95,11.0,12,3,78,35.3
Bà Rịa - Vũng Tàu,2025-05-16T21:00,29.0,32.7,27.3,0.0,15.1,8.95,11.0,12,3,83,34.9
Bà Rịa - Vũng Tàu,2025-05-17T00:00,28.3,31.8,27.0,0.1,15.1,8.25,11.06,12,80,86,34.5
Bà Rịa - Vũng Tàu,2025-05-17T03:00,27.3,31.8,27.0,0.7,15.1,8.25,11.06,12,80,89,33.7
Bà Rịa - Vũng Tàu,2025-05-17T06:00,27.2,31.8,27.0,0.0,15.1,8.25,11.06,12,3,91,33.8
Bà Rịa - Vũng Tàu,2025-05-17T09:00,30.0,31.8,27.0,0.0,15.1,8.25,11.06,12,2,76,35.8
Bà Rịa - Vũng Tàu,2025-05-17T12:00,31.8,31.8,27.0,0.0,15.1,8.25,11.06,12,2,69,38.5
Bà Rịa - Vũng Tàu,2025-05-17T15:00,31.3,31.8,27.0,0.0,15.1,8.25,11.06,12,2,71,37.0
Bà Rịa - Vũng Tàu,2025-05-17T18:00,29.6,31.8,27.0,0.0,15.1,8.25,11.06,12,1,79,35.2
Bà Rịa - Vũng Tàu,2025-05-17T21:00,28.9,31.8,27.0,0.0,15.1,8.25,11.06,12,3,82,35.1
Bà Rịa - Vũng Tàu,2025-05-18T00:00,28.4,32.1,27.3,0.1,15.0,7.7,11.16,12,3,85,35.3
Bà Rịa - Vũng Tàu,2025-05-18T03:00,27.7,32.1,27.3,0.4,15.0,7.7,11.16,12,2,89,34.3
Bà Rịa - Vũng Tàu,2025-05-18T06:00,27.3,32.1,27.3,0.0,15.0,7.7,11.16,12,0,90,33.5
Bà Rịa - Vũng Tàu,2025-05-18T09:00,30.3,32.1,27.3,0.0,15.0,7.7,11.16,12,2,76,36.2
Bà Rịa - Vũng Tàu,2025-05-18T12:00,32.1,32.1,27.3,0.0,15.0,7.7,11.16,12,1,68,39.5
Bà Rịa - Vũng Tàu,2025-05-18T15:00,31.4,32.1,27.3,0.0,15.0,7.7,11.16,12,2,70,36.9
Bà Rịa - Vũng Tàu,2025-05-18T18:00,29.7,32.1,27.3,0.0,15.0,7.7,11.16,12,3,78,35.1
Bà Rịa - Vũng Tàu,2025-05-18T21:00,28.9,32.1,27.3,0.0,15.0,7.7,11.16,12,3,83,35.5
Bà Rịa - Vũng Tàu,2025-05-19T00:00,28.7,31.3,27.5,0.0,13.4,7.85,11.14,12,3,84,35.5
Bà Rịa - Vũng Tàu,2025-05-19T03:00,27.9,31.3,27.5,0.2,13.4,7.85,11.14,12,80,86,34.7
Bà Rịa - Vũng Tàu,2025-05-19T06:00,27.6,31.3,27.5,0.2,13.4,7.85,11.14,12,2,89,34.3
Bà Rịa - Vũng Tàu,2025-05-19T09:00,29.4,31.3,27.5,0.2,13.4,7.85,11.14,12,2,80,35.7
Bà Rịa - Vũng Tàu,2025-05-19T12:00,31.1,31.3,27.5,0.6,13.4,7.85,11.14,12,2,73,38.4
Bà Rịa - Vũng Tàu,2025-05-19T15:00,30.9,31.3,27.5,0.0,13.4,7.85,11.14,12,1,72,36.7
Bà Rịa - Vũng Tàu,2025-05-19T18:00,29.4,31.3,27.5,0.0,13.4,7.85,11.14,12,3,79,34.8
Bà Rịa - Vũng Tàu,2025-05-19T21:00,28.7,31.3,27.5,0.0,13.4,7.85,11.14,12,3,84,34.9
Bà Rịa - Vũng Tàu,2025-05-20T00:00,28.5,31.6,27.2,0.1,15.7,8.2,11.15,12,2,85,35.1
Bà Rịa - Vũng Tàu,2025-05-20T03:00,27.6,31.6,27.2,1.3,15.7,8.2,11.15,12,80,87,33.7
Bà Rịa - Vũng Tàu,2025-05-20T06:00,27.2,31.6,27.2,0.1,15.7,8.2,11.15,12,2,89,33.5
Bà Rịa - Vũng Tàu,2025-05-20T09:00,30.0,31.6,27.2,0.0,15.7,8.2,11.15,12,2,75,36.4
Bà Rịa - Vũng Tàu,2025-05-20T12:00,31.6,31.6,27.2,0.0,15.7,8.2,11.15,12,3,70,38.6
Bà Rịa - Vũng Tàu,2025-05-20T15:00,31.1,31.6,27.2,0.0,15.7,8.2,11.15,12,1,73,36.8
Bà Rịa - Vũng Tàu,2025-05-20T18:00,29.5,31.6,27.2,0.0,15.7,8.2,11.15,12,0,77,34.6
Bà Rịa - Vũng Tàu,2025-05-20T21:00,28.0,31.6,27.2,0.1,15.7,8.2,11.15,12,51,79,32.3
Bà Rịa - Vũng Tàu,2025-05-21T00:00,27.5,30.2,26.6,1.0,18.1,5.8,8.94,12,55,81,32.1
Bà Rịa - Vũng Tàu,2025-05-21T03:00,26.7,30.2,26.6,0.1,18.1,5.8,8.94,12,51,86,31.9
Bà Rịa - Vũng Tàu,2025-05-21T06:00,27.3,30.2,26.6,0.0,18.1,5.8,8.94,12,3,84,32.5
Bà Rịa - Vũng Tàu,2025-05-21T09:00,29.6,30.2,26.6,0.2,18.1,5.8,8.94,12,51,72,33.6
Bà Rịa - Vũng Tàu,2025-05-21T12:00,29.7,30.2,26.6,0.0,18.1,5.8,8.94,12,3,67,33.5
Bà Rịa - Vũng Tàu,2025-05-21T15:00,28.9,30.2,26.6,0.0,18.1,5.8,8.94,12,3,69,32.9
Bà Rịa - Vũng Tàu,2025-05-21T18:00,27.8,30.2,26.6,0.0,18.1,5.8,8.94,12,3,75,32.4
Bà Rịa - Vũng Tàu,2025-05-21T21:00,27.1,30.2,26.6,0.0,18.1,5.8,8.94,12,3,79,32.0
Bà Rịa - Vũng Tàu,2025-05-22T00:00,26.8,30.8,25.0,0.0,10.3,5.7,8.14,12,3,82,32.4
Bà Rịa - Vũng Tàu,2025-05-22T03:00,25.8,30.8,25.0,0.5,10.3,5.7,8.14,12,53,88,31.1
Bà Rịa - Vũng Tàu,2025-05-22T06:00,25.0,30.8,25.0,0.7,10.3,5.7,8.14,12,53,93,30.1
Bà Rịa - Vũng Tàu,2025-05-22T09:00,27.0,30.8,25.0,0.0,10.3,5.7,8.14,12,3,84,32.6
Bà Rịa - Vũng Tàu,2025-05-22T12:00,29.2,30.8,25.0,0.0,10.3,5.7,8.14,12,3,74,34.1
Bà Rịa - Vũng Tàu,2025-05-22T15:00,30.8,30.8,25.0,0.0,10.3,5.7,8.14,12,3,65,35.2
Bà Rịa - Vũng Tàu,2025-05-22T18:00,28.6,30.8,25.0,0.0,10.3,5.7,8.14,12,3,74,32.8
Bà Rịa - Vũng Tàu,2025-05-22T21:00,26.2,30.8,25.0,1.0,10.3,5.7,8.14,12,55,88,31.2
Bà Rịa - Vũng Tàu,2025-05-23T00:00,25.4,32.4,24.8,0.2,13.6,7.4,11.17,12,51,93,31.3
Bà Rịa - Vũng Tàu,2025-05-23T03:00,24.8,32.4,24.8,0.7,13.6,7.4,11.17,12,53,94,30.2
Bà Rịa - Vũng Tàu,2025-05-23T06:00,26.3,32.4,24.8,0.2,13.6,7.4,11.17,12,51,87,31.7
Bà Rịa - Vũng Tàu,2025-05-23T09:00,29.8,32.4,24.8,0.4,13.6,7.4,11.17,12,51,72,34.3
Bà Rịa - Vũng Tàu,2025-05-23T12:00,32.3,32.4,24.8,0.0,13.6,7.4,11.17,12,3,59,37.9
Bà Rịa - Vũng Tàu,2025-05-23T15:00,30.4,32.4,24.8,0.3,13.6,7.4,11.17,12,51,68,34.6
Bà Rịa - Vũng Tàu,2025-05-23T18:00,27.6,32.4,24.8,0.0,13.6,7.4,11.17,12,3,82,32.3
Bà Rịa - Vũng Tàu,2025-05-23T21:00,26.9,32.4,24.8,0.2,13.6,7.4,11.17,12,51,83,31.2
Bà Rịa - Vũng Tàu,2025-05-24T00:00,26.7,31.9,26.2,0.4,17.7,8.2,11.04,12,51,85,31.6
Bà Rịa - Vũng Tàu,2025-05-24T03:00,26.2,31.9,26.2,0.4,17.7,8.2,11.04,12,51,86,31.1
Bà Rịa - Vũng Tàu,2025-05-24T06:00,26.9,31.9,26.2,0.1,17.7,8.2,11.04,12,51,82,31.8
Bà Rịa - Vũng Tàu,2025-05-24T09:00,29.3,31.9,26.2,0.1,17.7,8.2,11.04,12,51,71,32.9
Bà Rịa - Vũng Tàu,2025-05-24T12:00,31.6,31.9,26.2,0.0,17.7,8.2,11.04,12,3,61,36.3
Bà Rịa - Vũng Tàu,2025-05-24T15:00,31.7,31.9,26.2,0.0,17.7,8.2,11.04,12,3,61,35.8
Bà Rịa - Vũng Tàu,2025-05-24T18:00,28.7,31.9,26.2,0.1,17.7,8.2,11.04,12,51,76,33.4
Bà Rịa - Vũng Tàu,2025-05-24T21:00,27.3,31.9,26.2,0.7,17.7,8.2,11.04,12,53,83,31.7
Bà Rịa - Vũng Tàu,2025-05-25T00:00,27.1,31.3,24.6,0.3,17.1,6.9,9.69,12,51,84,31.8
Bà Rịa - Vũng Tàu,2025-05-25T03:00,25.2,31.3,24.6,1.2,17.1,6.9,9.69,12,55,93,30.3
Bà Rịa - Vũng Tàu,2025-05-25T06:00,25.2,31.3,24.6,0.0,17.1,6.9,9.69,12,3,93,30.8
Bà Rịa - Vũng Tàu,2025-05-25T09:00,29.1,31.3,24.6,0.0,17.1,6.9,9.69,12,3,74,33.4
Bà Rịa - Vũng Tàu,2025-05-25T12:00,31.3,31.3,24.6,0.0,17.1,6.9,9.69,12,3,64,36.1
Bà Rịa - Vũng Tàu,2025-05-25T15:00,29.3,31.3,24.6,0.1,17.1,6.9,9.69,12,51,74,33.5
Bà Rịa - Vũng Tàu,2025-05-25T18:00,27.3,31.3,24.6,0.4,17.1,6.9,9.69,12,51,82,31.6
Bà Rịa - Vũng Tàu,2025-05-25T21:00,25.8,31.3,24.6,0.2,17.1,6.9,9.69,12,51,89,30.0
