Province,Time,Temperature,Temp_Max,Temp_Min,Precipitation,Windspeed_Max,UV_Index_Max,Sunshine_Hours,Sundown_Hours,Weather_Code
An Giang,2025-04-01T00:00,26.6,31.7,25.2,0.3,6.2,7.8,6.74,12,80
An Giang,2025-04-01T03:00,26.0,31.7,25.2,0.8,6.2,7.8,6.74,12,95
An Giang,2025-04-01T06:00,25.2,31.7,25.2,1.4,6.2,7.8,6.74,12,95
An Giang,2025-04-01T09:00,27.4,31.7,25.2,0.0,6.2,7.8,6.74,12,3
An Giang,2025-04-01T12:00,30.3,31.7,25.2,0.2,6.2,7.8,6.74,12,3
An Giang,2025-04-01T15:00,31.1,31.7,25.2,0.5,6.2,7.8,6.74,12,80
An Giang,2025-04-01T18:00,29.0,31.7,25.2,4.0,6.2,7.8,6.74,12,96
An Giang,2025-04-01T21:00,26.8,31.7,25.2,0.1,6.2,7.8,6.74,12,3
An Giang,2025-04-02T00:00,25.9,31.5,24.9,0.0,12.6,7.85,9.87,12,3
An Giang,2025-04-02T03:00,25.2,31.5,24.9,0.0,12.6,7.85,9.87,12,2
An Giang,2025-04-02T06:00,24.9,31.5,24.9,0.0,12.6,7.85,9.87,12,2
An Giang,2025-04-02T09:00,27.2,31.5,24.9,1.1,12.6,7.85,9.87,12,95
An Giang,2025-04-02T12:00,30.2,31.5,24.9,0.2,12.6,7.85,9.87,12,3
An Giang,2025-04-02T15:00,31.3,31.5,24.9,0.0,12.6,7.85,9.87,12,3
An Giang,2025-04-02T18:00,28.7,31.5,24.9,1.8,12.6,7.85,9.87,12,95
An Giang,2025-04-02T21:00,27.4,31.5,24.9,0.0,12.6,7.85,9.87,12,2
An Giang,2025-04-03T00:00,25.7,33.2,24.7,0.0,13.2,6.45,10.33,12,2
An Giang,2025-04-03T03:00,25.0,33.2,24.7,0.0,13.2,6.45,10.33,12,2
An Giang,2025-04-03T06:00,24.7,33.2,24.7,0.0,13.2,6.45,10.33,12,3
An Giang,2025-04-03T09:00,28.2,33.2,24.7,0.0,13.2,6.45,10.33,12,2
An Giang,2025-04-03T12:00,32.3,33.2,24.7,0.0,13.2,6.45,10.33,12,2
An Giang,2025-04-03T15:00,33.2,33.2,24.7,0.0,13.2,6.45,10.33,12,2
An Giang,2025-04-03T18:00,31.2,33.2,24.7,0.0,13.2,6.45,10.33,12,3
An Giang,2025-04-03T21:00,28.0,33.2,24.7,0.0,13.2,6.45,10.33,12,2
An Giang,2025-04-04T00:00,25.5,34.1,24.4,0.0,11.0,8.25,10.37,12,3
An Giang,2025-04-04T03:00,24.5,34.1,24.4,0.0,11.0,8.25,10.37,12,3
An Giang,2025-04-04T06:00,24.4,34.1,24.4,0.0,11.0,8.25,10.37,12,2
An Giang,2025-04-04T09:00,28.2,34.1,24.4,0.0,11.0,8.25,10.37,12,2
An Giang,2025-04-04T12:00,33.1,34.1,24.4,0.0,11.0,8.25,10.37,12,2
An Giang,2025-04-04T15:00,34.1,34.1,24.4,0.0,11.0,8.25,10.37,12,2
An Giang,2025-04-04T18:00,32.1,34.1,24.4,0.0,11.0,8.25,10.37,12,3
An Giang,2025-04-04T21:00,27.7,34.1,24.4,0.0,11.0,8.25,10.37,12,1
An Giang,2025-04-05T00:00,25.5,34.0,24.0,0.0,10.6,9.3,10.75,12,0
An Giang,2025-04-05T03:00,24.6,34.0,24.0,0.0,10.6,9.3,10.75,12,1
An Giang,2025-04-05T06:00,24.0,34.0,24.0,0.0,10.6,9.3,10.75,12,1
An Giang,2025-04-05T09:00,27.9,34.0,24.0,0.0,10.6,9.3,10.75,12,2
An Giang,2025-04-05T12:00,32.5,34.0,24.0,0.0,10.6,9.3,10.75,12,2
An Giang,2025-04-05T15:00,34.0,34.0,24.0,0.0,10.6,9.3,10.75,12,2
An Giang,2025-04-05T18:00,32.2,34.0,24.0,0.0,10.6,9.3,10.75,12,1
An Giang,2025-04-05T21:00,28.0,34.0,24.0,0.0,10.6,9.3,10.75,12,3
An Giang,2025-04-06T00:00,26.5,33.9,24.1,0.0,12.1,9.3,10.33,12,2
An Giang,2025-04-06T03:00,25.2,33.9,24.1,0.0,12.1,9.3,10.33,12,1
An Giang,2025-04-06T06:00,24.1,33.9,24.1,0.0,12.1,9.3,10.33,12,2
An Giang,2025-04-06T09:00,27.7,33.9,24.1,0.0,12.1,9.3,10.33,12,2
An Giang,2025-04-06T12:00,32.4,33.9,24.1,0.0,12.1,9.3,10.33,12,2
An Giang,2025-04-06T15:00,33.9,33.9,24.1,0.0,12.1,9.3,10.33,12,2
An Giang,2025-04-06T18:00,31.3,33.9,24.1,0.0,12.1,9.3,10.33,12,1
An Giang,2025-04-06T21:00,27.1,33.9,24.1,0.0,12.1,9.3,10.33,12,0
An Giang,2025-04-07T00:00,25.0,34.5,24.8,0.0,13.2,9.35,10.26,12,3
An Giang,2025-04-07T03:00,24.8,34.5,24.8,0.0,13.2,9.35,10.26,12,2
An Giang,2025-04-07T06:00,24.8,34.5,24.8,0.0,13.2,9.35,10.26,12,3
An Giang,2025-04-07T09:00,28.1,34.5,24.8,0.0,13.2,9.35,10.26,12,3
An Giang,2025-04-07T12:00,32.7,34.5,24.8,0.0,13.2,9.35,10.26,12,3
An Giang,2025-04-07T15:00,34.5,34.5,24.8,0.0,13.2,9.35,10.26,12,3
An Giang,2025-04-07T18:00,31.8,34.5,24.8,0.0,13.2,9.35,10.26,12,3
An Giang,2025-04-07T21:00,27.9,34.5,24.8,0.0,13.2,9.35,10.26,12,1
An Giang,2025-04-08T00:00,25.7,32.3,25.0,0.0,12.3,8.35,9.91,12,3
An Giang,2025-04-08T03:00,25.2,32.3,25.0,0.0,12.3,8.35,9.91,12,3
An Giang,2025-04-08T06:00,25.1,32.3,25.0,0.0,12.3,8.35,9.91,12,3
An Giang,2025-04-08T09:00,27.8,32.3,25.0,0.0,12.3,8.35,9.91,12,3
An Giang,2025-04-08T12:00,31.9,32.3,25.0,0.0,12.3,8.35,9.91,12,3
An Giang,2025-04-08T15:00,31.4,32.3,25.0,0.1,12.3,8.35,9.91,12,3
An Giang,2025-04-08T18:00,30.6,32.3,25.0,0.0,12.3,8.35,9.91,12,3
An Giang,2025-04-08T21:00,27.9,32.3,25.0,0.0,12.3,8.35,9.91,12,2
An Giang,2025-04-09T00:00,26.1,34.2,24.8,0.0,12.1,9.35,10.79,12,2
An Giang,2025-04-09T03:00,25.2,34.2,24.8,0.0,12.1,9.35,10.79,12,2
An Giang,2025-04-09T06:00,24.8,34.2,24.8,0.0,12.1,9.35,10.79,12,1
An Giang,2025-04-09T09:00,28.9,34.2,24.8,0.0,12.1,9.35,10.79,12,2
An Giang,2025-04-09T12:00,32.6,34.2,24.8,0.0,12.1,9.35,10.79,12,2
An Giang,2025-04-09T15:00,34.0,34.2,24.8,0.0,12.1,9.35,10.79,12,2
An Giang,2025-04-09T18:00,30.4,34.2,24.8,0.4,12.1,9.35,10.79,12,80
An Giang,2025-04-09T21:00,27.8,34.2,24.8,0.0,12.1,9.35,10.79,12,1
An Giang,2025-04-10T00:00,26.8,33.5,25.8,0.0,8.4,7.3,10.4,12,2
An Giang,2025-04-10T03:00,26.3,33.5,25.8,0.0,8.4,7.3,10.4,12,2
An Giang,2025-04-10T06:00,25.8,33.5,25.8,0.0,8.4,7.3,10.4,12,3
An Giang,2025-04-10T09:00,29.5,33.5,25.8,0.0,8.4,7.3,10.4,12,3
An Giang,2025-04-10T12:00,32.7,33.5,25.8,0.1,8.4,7.3,10.4,12,3
An Giang,2025-04-10T15:00,33.3,33.5,25.8,0.0,8.4,7.3,10.4,12,3
An Giang,2025-04-10T18:00,30.0,33.5,25.8,0.0,8.4,7.3,10.4,12,1
An Giang,2025-04-10T21:00,27.2,33.5,25.8,0.0,8.4,7.3,10.4,12,3
An Giang,2025-04-11T00:00,26.3,34.1,25.2,0.0,10.4,7.5,10.81,12,3
An Giang,2025-04-11T03:00,25.7,34.1,25.2,0.0,10.4,7.5,10.81,12,3
An Giang,2025-04-11T06:00,25.2,34.1,25.2,0.0,10.4,7.5,10.81,12,45
An Giang,2025-04-11T09:00,29.3,34.1,25.2,0.0,10.4,7.5,10.81,12,2
An Giang,2025-04-11T12:00,32.7,34.1,25.2,0.0,10.4,7.5,10.81,12,2
An Giang,2025-04-11T15:00,33.7,34.1,25.2,0.0,10.4,7.5,10.81,12,2
An Giang,2025-04-11T18:00,29.6,34.1,25.2,0.8,10.4,7.5,10.81,12,95
An Giang,2025-04-11T21:00,27.4,34.1,25.2,0.3,10.4,7.5,10.81,12,80
An Giang,2025-04-12T00:00,26.7,33.8,25.8,0.0,9.4,9.35,10.56,12,2
An Giang,2025-04-12T03:00,26.1,33.8,25.8,0.0,9.4,9.35,10.56,12,2
An Giang,2025-04-12T06:00,25.8,33.8,25.8,0.0,9.4,9.35,10.56,12,2
An Giang,2025-04-12T09:00,28.9,33.8,25.8,0.0,9.4,9.35,10.56,12,2
An Giang,2025-04-12T12:00,32.2,33.8,25.8,0.2,9.4,9.35,10.56,12,2
An Giang,2025-04-12T15:00,33.6,33.8,25.8,0.0,9.4,9.35,10.56,12,2
An Giang,2025-04-12T18:00,31.5,33.8,25.8,0.0,9.4,9.35,10.56,12,1
An Giang,2025-04-12T21:00,28.4,33.8,25.8,0.0,9.4,9.35,10.56,12,0
An Giang,2025-04-13T00:00,26.9,34.1,25.6,0.0,8.1,9.3,9.82,12,0
An Giang,2025-04-13T03:00,25.9,34.1,25.6,0.0,8.1,9.3,9.82,12,0
An Giang,2025-04-13T06:00,25.6,34.1,25.6,0.0,8.1,9.3,9.82,12,45
An Giang,2025-04-13T09:00,30.1,34.1,25.6,0.2,8.1,9.3,9.82,12,2
An Giang,2025-04-13T12:00,34.1,34.1,25.6,0.0,8.1,9.3,9.82,12,2
An Giang,2025-04-13T15:00,31.6,34.1,25.6,1.3,8.1,9.3,9.82,12,95
An Giang,2025-04-13T18:00,28.6,34.1,25.6,1.5,8.1,9.3,9.82,12,95
An Giang,2025-04-13T21:00,27.5,34.1,25.6,0.0,8.1,9.3,9.82,12,2
An Giang,2025-04-14T00:00,26.7,34.0,25.3,0.1,13.4,6.55,9.84,12,2
An Giang,2025-04-14T03:00,25.8,34.0,25.3,0.0,13.4,6.55,9.84,12,2
An Giang,2025-04-14T06:00,25.3,34.0,25.3,0.0,13.4,6.55,9.84,12,2
An Giang,2025-04-14T09:00,28.8,34.0,25.3,0.1,13.4,6.55,9.84,12,3
An Giang,2025-04-14T12:00,32.4,34.0,25.3,0.0,13.4,6.55,9.84,12,2
An Giang,2025-04-14T15:00,33.7,34.0,25.3,0.0,13.4,6.55,9.84,12,3
An Giang,2025-04-14T18:00,29.0,34.0,25.3,0.2,13.4,6.55,9.84,12,3
An Giang,2025-04-14T21:00,28.6,34.0,25.3,0.0,13.4,6.55,9.84,12,3
An Giang,2025-04-15T00:00,27.3,33.5,25.1,0.1,12.4,9.0,9.54,12,3
An Giang,2025-04-15T03:00,25.5,33.5,25.1,0.0,12.4,9.0,9.54,12,45
An Giang,2025-04-15T06:00,25.1,33.5,25.1,0.0,12.4,9.0,9.54,12,3
An Giang,2025-04-15T09:00,29.4,33.5,25.1,0.0,12.4,9.0,9.54,12,3
An Giang,2025-04-15T12:00,32.8,33.5,25.1,0.0,12.4,9.0,9.54,12,2
An Giang,2025-04-15T15:00,33.0,33.5,25.1,0.1,12.4,9.0,9.54,12,3
An Giang,2025-04-15T18:00,28.0,33.5,25.1,3.0,12.4,9.0,9.54,12,96
An Giang,2025-04-15T21:00,27.5,33.5,25.1,0.1,12.4,9.0,9.54,12,3
An Giang,2025-04-16T00:00,26.7,34.1,25.5,0.0,12.0,8.3,10.1,12,2
An Giang,2025-04-16T03:00,26.0,34.1,25.5,0.0,12.0,8.3,10.1,12,2
An Giang,2025-04-16T06:00,25.5,34.1,25.5,0.0,12.0,8.3,10.1,12,2
An Giang,2025-04-16T09:00,28.8,34.1,25.5,0.0,12.0,8.3,10.1,12,3
An Giang,2025-04-16T12:00,32.3,34.1,25.5,0.0,12.0,8.3,10.1,12,3
An Giang,2025-04-16T15:00,33.9,34.1,25.5,0.0,12.0,8.3,10.1,12,3
An Giang,2025-04-16T18:00,29.6,34.1,25.5,1.3,12.0,8.3,10.1,12,95
An Giang,2025-04-16T21:00,28.0,34.1,25.5,0.2,12.0,8.3,10.1,12,80
Bà Rịa - Vũng Tàu,2025-04-01T00:00,26.7,30.2,26.0,0.3,17.7,7.2,9.52,12,80
Bà Rịa - Vũng Tàu,2025-04-01T03:00,26.4,30.2,26.0,0.0,17.7,7.2,9.52,12,2
Bà Rịa - Vũng Tàu,2025-04-01T06:00,26.0,30.2,26.0,0.0,17.7,7.2,9.52,12,3
Bà Rịa - Vũng Tàu,2025-04-01T09:00,28.6,30.2,26.0,0.0,17.7,7.2,9.52,12,2
Bà Rịa - Vũng Tàu,2025-04-01T12:00,30.2,30.2,26.0,0.7,17.7,7.2,9.52,12,80
Bà Rịa - Vũng Tàu,2025-04-01T15:00,29.4,30.2,26.0,0.0,17.7,7.2,9.52,12,3
Bà Rịa - Vũng Tàu,2025-04-01T18:00,27.9,30.2,26.0,0.0,17.7,7.2,9.52,12,3
Bà Rịa - Vũng Tàu,2025-04-01T21:00,27.1,30.2,26.0,0.0,17.7,7.2,9.52,12,3
Bà Rịa - Vũng Tàu,2025-04-02T00:00,26.7,29.8,26.0,0.0,28.8,3.5,10.32,12,3
Bà Rịa - Vũng Tàu,2025-04-02T03:00,26.2,29.8,26.0,0.0,28.8,3.5,10.32,12,2
Bà Rịa - Vũng Tàu,2025-04-02T06:00,26.0,29.8,26.0,0.0,28.8,3.5,10.32,12,3
Bà Rịa - Vũng Tàu,2025-04-02T09:00,28.3,29.8,26.0,0.0,28.8,3.5,10.32,12,3
Bà Rịa - Vũng Tàu,2025-04-02T12:00,29.7,29.8,26.0,0.0,28.8,3.5,10.32,12,3
Bà Rịa - Vũng Tàu,2025-04-02T15:00,29.2,29.8,26.0,0.0,28.8,3.5,10.32,12,3
Bà Rịa - Vũng Tàu,2025-04-02T18:00,27.4,29.8,26.0,0.0,28.8,3.5,10.32,12,0
Bà Rịa - Vũng Tàu,2025-04-02T21:00,27.2,29.8,26.0,0.0,28.8,3.5,10.32,12,3
Bà Rịa - Vũng Tàu,2025-04-03T00:00,26.5,30.5,25.7,0.0,24.4,9.45,10.88,12,2
Bà Rịa - Vũng Tàu,2025-04-03T03:00,26.2,30.5,25.7,0.0,24.4,9.45,10.88,12,2
Bà Rịa - Vũng Tàu,2025-04-03T06:00,25.7,30.5,25.7,0.0,24.4,9.45,10.88,12,2
Bà Rịa - Vũng Tàu,2025-04-03T09:00,28.2,30.5,25.7,0.0,24.4,9.45,10.88,12,1
Bà Rịa - Vũng Tàu,2025-04-03T12:00,30.5,30.5,25.7,0.0,24.4,9.45,10.88,12,3
Bà Rịa - Vũng Tàu,2025-04-03T15:00,29.4,30.5,25.7,0.0,24.4,9.45,10.88,12,2
Bà Rịa - Vũng Tàu,2025-04-03T18:00,26.7,30.5,25.7,0.0,24.4,9.45,10.88,12,3
Bà Rịa - Vũng Tàu,2025-04-03T21:00,26.2,30.5,25.7,0.0,24.4,9.45,10.88,12,3
Bà Rịa - Vũng Tàu,2025-04-04T00:00,25.7,31.2,25.2,0.0,24.2,8.7,10.89,12,1
Bà Rịa - Vũng Tàu,2025-04-04T03:00,25.3,31.2,25.2,0.0,24.2,8.7,10.89,12,1
Bà Rịa - Vũng Tàu,2025-04-04T06:00,25.3,31.2,25.2,0.0,24.2,8.7,10.89,12,1
Bà Rịa - Vũng Tàu,2025-04-04T09:00,28.7,31.2,25.2,0.0,24.2,8.7,10.89,12,1
Bà Rịa - Vũng Tàu,2025-04-04T12:00,31.2,31.2,25.2,0.0,24.2,8.7,10.89,12,1
Bà Rịa - Vũng Tàu,2025-04-04T15:00,29.1,31.2,25.2,0.0,24.2,8.7,10.89,12,3
Bà Rịa - Vũng Tàu,2025-04-04T18:00,26.7,31.2,25.2,0.0,24.2,8.7,10.89,12,3
Bà Rịa - Vũng Tàu,2025-04-04T21:00,26.2,31.2,25.2,0.0,24.2,8.7,10.89,12,1
Bà Rịa - Vũng Tàu,2025-04-05T00:00,25.8,30.6,25.5,0.0,19.9,9.4,10.64,12,3
Bà Rịa - Vũng Tàu,2025-04-05T03:00,25.6,30.6,25.5,0.0,19.9,9.4,10.64,12,3
Bà Rịa - Vũng Tàu,2025-04-05T06:00,25.5,30.6,25.5,0.0,19.9,9.4,10.64,12,3
Bà Rịa - Vũng Tàu,2025-04-05T09:00,28.8,30.6,25.5,0.0,19.9,9.4,10.64,12,1
Bà Rịa - Vũng Tàu,2025-04-05T12:00,30.6,30.6,25.5,0.0,19.9,9.4,10.64,12,1
Bà Rịa - Vũng Tàu,2025-04-05T15:00,29.8,30.6,25.5,0.0,19.9,9.4,10.64,12,1
Bà Rịa - Vũng Tàu,2025-04-05T18:00,27.0,30.6,25.5,0.0,19.9,9.4,10.64,12,1
Bà Rịa - Vũng Tàu,2025-04-05T21:00,25.7,30.6,25.5,0.0,19.9,9.4,10.64,12,2
Bà Rịa - Vũng Tàu,2025-04-06T00:00,25.6,30.7,25.6,0.0,20.1,9.4,10.9,12,2
Bà Rịa - Vũng Tàu,2025-04-06T03:00,25.7,30.7,25.6,0.0,20.1,9.4,10.9,12,2
Bà Rịa - Vũng Tàu,2025-04-06T06:00,25.6,30.7,25.6,0.0,20.1,9.4,10.9,12,2
Bà Rịa - Vũng Tàu,2025-04-06T09:00,28.3,30.7,25.6,0.0,20.1,9.4,10.9,12,2
Bà Rịa - Vũng Tàu,2025-04-06T12:00,30.7,30.7,25.6,0.0,20.1,9.4,10.9,12,2
Bà Rịa - Vũng Tàu,2025-04-06T15:00,29.9,30.7,25.6,0.0,20.1,9.4,10.9,12,1
Bà Rịa - Vũng Tàu,2025-04-06T18:00,26.9,30.7,25.6,0.0,20.1,9.4,10.9,12,3
Bà Rịa - Vũng Tàu,2025-04-06T21:00,26.6,30.7,25.6,0.0,20.1,9.4,10.9,12,3
Bà Rịa - Vũng Tàu,2025-04-07T00:00,26.2,30.9,26.1,0.0,23.2,8.75,10.91,12,2
Bà Rịa - Vũng Tàu,2025-04-07T03:00,26.3,30.9,26.1,0.0,23.2,8.75,10.91,12,1
Bà Rịa - Vũng Tàu,2025-04-07T06:00,26.1,30.9,26.1,0.0,23.2,8.75,10.91,12,1
Bà Rịa - Vũng Tàu,2025-04-07T09:00,29.0,30.9,26.1,0.0,23.2,8.75,10.91,12,1
Bà Rịa - Vũng Tàu,2025-04-07T12:00,30.9,30.9,26.1,0.0,23.2,8.75,10.91,12,2
Bà Rịa - Vũng Tàu,2025-04-07T15:00,29.7,30.9,26.1,0.0,23.2,8.75,10.91,12,1
Bà Rịa - Vũng Tàu,2025-04-07T18:00,26.9,30.9,26.1,0.0,23.2,8.75,10.91,12,2
Bà Rịa - Vũng Tàu,2025-04-07T21:00,26.7,30.9,26.1,0.0,23.2,8.75,10.91,12,3
Bà Rịa - Vũng Tàu,2025-04-08T00:00,26.6,31.3,26.6,0.0,22.3,9.35,9.92,12,3
Bà Rịa - Vũng Tàu,2025-04-08T03:00,26.8,31.3,26.6,0.0,22.3,9.35,9.92,12,3
Bà Rịa - Vũng Tàu,2025-04-08T06:00,26.8,31.3,26.6,0.0,22.3,9.35,9.92,12,2
Bà Rịa - Vũng Tàu,2025-04-08T09:00,29.6,31.3,26.6,0.0,22.3,9.35,9.92,12,2
Bà Rịa - Vũng Tàu,2025-04-08T12:00,31.3,31.3,26.6,0.0,22.3,9.35,9.92,12,3
Bà Rịa - Vũng Tàu,2025-04-08T15:00,29.4,31.3,26.6,0.0,22.3,9.35,9.92,12,3
Bà Rịa - Vũng Tàu,2025-04-08T18:00,27.5,31.3,26.6,0.0,22.3,9.35,9.92,12,3
Bà Rịa - Vũng Tàu,2025-04-08T21:00,27.1,31.3,26.6,0.0,22.3,9.35,9.92,12,3
Bà Rịa - Vũng Tàu,2025-04-09T00:00,26.6,31.5,26.4,0.0,19.1,9.25,10.93,12,3
Bà Rịa - Vũng Tàu,2025-04-09T03:00,26.5,31.5,26.4,0.0,19.1,9.25,10.93,12,3
Bà Rịa - Vũng Tàu,2025-04-09T06:00,26.4,31.5,26.4,0.0,19.1,9.25,10.93,12,3
Bà Rịa - Vũng Tàu,2025-04-09T09:00,29.4,31.5,26.4,0.0,19.1,9.25,10.93,12,3
Bà Rịa - Vũng Tàu,2025-04-09T12:00,31.5,31.5,26.4,0.0,19.1,9.25,10.93,12,3
Bà Rịa - Vũng Tàu,2025-04-09T15:00,30.5,31.5,26.4,0.0,19.1,9.25,10.93,12,1
Bà Rịa - Vũng Tàu,2025-04-09T18:00,27.7,31.5,26.4,0.0,19.1,9.25,10.93,12,1
Bà Rịa - Vũng Tàu,2025-04-09T21:00,26.8,31.5,26.4,0.0,19.1,9.25,10.93,12,2
Bà Rịa - Vũng Tàu,2025-04-10T00:00,26.6,31.0,26.2,0.0,13.0,8.9,10.94,12,2
Bà Rịa - Vũng Tàu,2025-04-10T03:00,26.4,31.0,26.2,0.0,13.0,8.9,10.94,12,2
Bà Rịa - Vũng Tàu,2025-04-10T06:00,26.2,31.0,26.2,0.0,13.0,8.9,10.94,12,2
Bà Rịa - Vũng Tàu,2025-04-10T09:00,28.4,31.0,26.2,0.2,13.0,8.9,10.94,12,3
Bà Rịa - Vũng Tàu,2025-04-10T12:00,30.6,31.0,26.2,0.1,13.0,8.9,10.94,12,2
Bà Rịa - Vũng Tàu,2025-04-10T15:00,30.2,31.0,26.2,0.0,13.0,8.9,10.94,12,2
Bà Rịa - Vũng Tàu,2025-04-10T18:00,27.8,31.0,26.2,0.0,13.0,8.9,10.94,12,2
Bà Rịa - Vũng Tàu,2025-04-10T21:00,27.0,31.0,26.2,0.0,13.0,8.9,10.94,12,3
Bà Rịa - Vũng Tàu,2025-04-11T00:00,26.9,31.1,26.3,0.0,17.6,9.3,10.55,12,2
Bà Rịa - Vũng Tàu,2025-04-11T03:00,26.7,31.1,26.3,0.0,17.6,9.3,10.55,12,3
Bà Rịa - Vũng Tàu,2025-04-11T06:00,26.3,31.1,26.3,0.0,17.6,9.3,10.55,12,3
Bà Rịa - Vũng Tàu,2025-04-11T09:00,29.1,31.1,26.3,0.0,17.6,9.3,10.55,12,2
Bà Rịa - Vũng Tàu,2025-04-11T12:00,30.8,31.1,26.3,0.0,17.6,9.3,10.55,12,2
Bà Rịa - Vũng Tàu,2025-04-11T15:00,30.3,31.1,26.3,0.0,17.6,9.3,10.55,12,1
Bà Rịa - Vũng Tàu,2025-04-11T18:00,27.8,31.1,26.3,0.0,17.6,9.3,10.55,12,2
Bà Rịa - Vũng Tàu,2025-04-11T21:00,27.3,31.1,26.3,0.0,17.6,9.3,10.55,12,2
Bà Rịa - Vũng Tàu,2025-04-12T00:00,27.0,31.6,26.3,0.0,13.9,9.45,10.96,12,2
Bà Rịa - Vũng Tàu,2025-04-12T03:00,26.3,31.6,26.3,0.2,13.9,9.45,10.96,12,80
Bà Rịa - Vũng Tàu,2025-04-12T06:00,26.4,31.6,26.3,0.0,13.9,9.45,10.96,12,2
Bà Rịa - Vũng Tàu,2025-04-12T09:00,29.3,31.6,26.3,0.0,13.9,9.45,10.96,12,2
Bà Rịa - Vũng Tàu,2025-04-12T12:00,31.0,31.6,26.3,0.0,13.9,9.45,10.96,12,2
Bà Rịa - Vũng Tàu,2025-04-12T15:00,30.5,31.6,26.3,0.0,13.9,9.45,10.96,12,3
Bà Rịa - Vũng Tàu,2025-04-12T18:00,28.0,31.6,26.3,0.0,13.9,9.45,10.96,12,1
Bà Rịa - Vũng Tàu,2025-04-12T21:00,27.7,31.6,26.3,0.0,13.9,9.45,10.96,12,1
Bà Rịa - Vũng Tàu,2025-04-13T00:00,27.0,31.6,26.8,0.0,18.1,9.3,10.76,12,1
Bà Rịa - Vũng Tàu,2025-04-13T03:00,26.8,31.6,26.8,0.0,18.1,9.3,10.76,12,2
Bà Rịa - Vũng Tàu,2025-04-13T06:00,27.1,31.6,26.8,0.1,18.1,9.3,10.76,12,2
Bà Rịa - Vũng Tàu,2025-04-13T09:00,30.0,31.6,26.8,0.0,18.1,9.3,10.76,12,2
Bà Rịa - Vũng Tàu,2025-04-13T12:00,31.6,31.6,26.8,0.0,18.1,9.3,10.76,12,2
Bà Rịa - Vũng Tàu,2025-04-13T15:00,30.6,31.6,26.8,0.0,18.1,9.3,10.76,12,2
Bà Rịa - Vũng Tàu,2025-04-13T18:00,28.6,31.6,26.8,0.0,18.1,9.3,10.76,12,2
Bà Rịa - Vũng Tàu,2025-04-13T21:00,27.8,31.6,26.8,0.0,18.1,9.3,10.76,12,2
Bà Rịa - Vũng Tàu,2025-04-14T00:00,27.3,32.7,26.7,0.0,19.2,8.6,10.98,12,2
Bà Rịa - Vũng Tàu,2025-04-14T03:00,27.0,32.7,26.7,0.0,19.2,8.6,10.98,12,2
Bà Rịa - Vũng Tàu,2025-04-14T06:00,26.7,32.7,26.7,0.0,19.2,8.6,10.98,12,2
Bà Rịa - Vũng Tàu,2025-04-14T09:00,30.2,32.7,26.7,0.0,19.2,8.6,10.98,12,2
Bà Rịa - Vũng Tàu,2025-04-14T12:00,32.2,32.7,26.7,0.0,19.2,8.6,10.98,12,3
Bà Rịa - Vũng Tàu,2025-04-14T15:00,30.3,32.7,26.7,0.0,19.2,8.6,10.98,12,3
Bà Rịa - Vũng Tàu,2025-04-14T18:00,28.6,32.7,26.7,0.0,19.2,8.6,10.98,12,3
Bà Rịa - Vũng Tàu,2025-04-14T21:00,27.9,32.7,26.7,0.0,19.2,8.6,10.98,12,3
Bà Rịa - Vũng Tàu,2025-04-15T00:00,27.7,30.9,26.4,0.0,20.7,9.4,6.61,12,3
Bà Rịa - Vũng Tàu,2025-04-15T03:00,27.1,30.9,26.4,0.0,20.7,9.4,6.61,12,3
Bà Rịa - Vũng Tàu,2025-04-15T06:00,26.4,30.9,26.4,0.0,20.7,9.4,6.61,12,3
Bà Rịa - Vũng Tàu,2025-04-15T09:00,30.0,30.9,26.4,0.0,20.7,9.4,6.61,12,3
Bà Rịa - Vũng Tàu,2025-04-15T12:00,30.7,30.9,26.4,0.0,20.7,9.4,6.61,12,3
Bà Rịa - Vũng Tàu,2025-04-15T15:00,29.8,30.9,26.4,0.0,20.7,9.4,6.61,12,3
Bà Rịa - Vũng Tàu,2025-04-15T18:00,27.9,30.9,26.4,0.0,20.7,9.4,6.61,12,3
Bà Rịa - Vũng Tàu,2025-04-15T21:00,27.7,30.9,26.4,0.0,20.7,9.4,6.61,12,3
Bà Rịa - Vũng Tàu,2025-04-16T00:00,27.5,32.0,26.8,0.0,17.4,8.65,10.99,12,1
Bà Rịa - Vũng Tàu,2025-04-16T03:00,27.1,32.0,26.8,0.0,17.4,8.65,10.99,12,2
Bà Rịa - Vũng Tàu,2025-04-16T06:00,26.8,32.0,26.8,0.0,17.4,8.65,10.99,12,2
Bà Rịa - Vũng Tàu,2025-04-16T09:00,30.5,32.0,26.8,0.0,17.4,8.65,10.99,12,2
Bà Rịa - Vũng Tàu,2025-04-16T12:00,32.0,32.0,26.8,0.0,17.4,8.65,10.99,12,3
Bà Rịa - Vũng Tàu,2025-04-16T15:00,31.0,32.0,26.8,0.0,17.4,8.65,10.99,12,1
Bà Rịa - Vũng Tàu,2025-04-16T18:00,28.1,32.0,26.8,0.0,17.4,8.65,10.99,12,3
Bà Rịa - Vũng Tàu,2025-04-16T21:00,27.8,32.0,26.8,0.0,17.4,8.65,10.99,12,3
Bạc Liêu,2025-04-01T00:00,26.1,31.2,25.5,1.2,23.5,7.05,10.0,12,95
