Province,Time,Temperature,Temp_Max,Temp_Min,Precipitation,Windspeed_Max,UV_Index_Max,Sunshine_Hours,Sundown_Hours,Weather_Code,Humidity,Feel_Like
Bắc Ninh,2025-05-16T12:00,28.0,28.6,24.7,0.5,10.1,4.6,0.3,12,80,88,34.2
Bắc Ninh,2025-05-16T15:00,27.8,28.6,24.7,1.5,10.1,4.6,0.3,12,95,88,33.9
Bắc Ninh,2025-05-16T18:00,27.3,28.6,24.7,0.2,10.1,4.6,0.3,12,3,89,33.1
Bắc Ninh,2025-05-16T21:00,26.2,28.6,24.7,0.0,10.1,4.6,0.3,12,3,95,32.0
Bình Thuận,2025-05-14T00:00,26.7,32.6,25.5,0.4,20.2,9.1,10.86,12,80,91,32.9
Bình Thuận,2025-05-14T03:00,26.1,32.6,25.5,0.0,20.2,9.1,10.86,12,2,92,32.1
Bình Thuận,2025-05-14T06:00,25.5,32.6,25.5,0.0,20.2,9.1,10.86,12,2,94,31.3
Bình Thuận,2025-05-14T09:00,30.0,32.6,25.5,0.0,20.2,9.1,10.86,12,1,72,35.6
Bình Thuận,2025-05-14T12:00,32.5,32.6,25.5,0.0,20.2,9.1,10.86,12,1,60,38.3
Bình Thuận,2025-05-14T15:00,31.8,32.6,25.5,0.0,20.2,9.1,10.86,12,1,62,35.7
Bình Thuận,2025-05-14T18:00,28.9,32.6,25.5,0.0,20.2,9.1,10.86,12,3,77,33.3
Bình Thuận,2025-05-14T21:00,27.7,32.6,25.5,0.0,20.2,9.1,10.86,12,3,85,33.4
Bình Thuận,2025-05-15T00:00,26.7,32.3,25.0,0.0,20.9,9.05,10.98,12,3,91,32.9
Bình Thuận,2025-05-15T03:00,25.7,32.3,25.0,0.0,20.9,9.05,10.98,12,45,96,31.9
Bình Thuận,2025-05-15T06:00,25.0,32.3,25.0,0.0,20.9,9.05,10.98,12,45,98,31.2
Bình Thuận,2025-05-15T09:00,30.6,32.3,25.0,0.0,20.9,9.05,10.98,12,3,70,36.8
Bình Thuận,2025-05-15T12:00,32.3,32.3,25.0,0.0,20.9,9.05,10.98,12,3,64,38.0
Bình Thuận,2025-05-15T15:00,31.2,32.3,25.0,0.0,20.9,9.05,10.98,12,3,69,35.3
Bình Thuận,2025-05-15T18:00,28.7,32.3,25.0,0.0,20.9,9.05,10.98,12,3,80,33.3
Bình Thuận,2025-05-15T21:00,27.7,32.3,25.0,0.0,20.9,9.05,10.98,12,1,87,33.6
Bình Thuận,2025-05-16T00:00,26.8,32.1,25.0,0.0,19.1,8.85,11.02,12,1,91,33.1
Bình Thuận,2025-05-16T03:00,25.7,32.1,25.0,0.0,19.1,8.85,11.02,12,45,97,32.0
Bình Thuận,2025-05-16T06:00,25.0,32.1,25.0,0.0,19.1,8.85,11.02,12,45,99,31.4
Bình Thuận,2025-05-16T09:00,30.7,32.1,25.0,0.0,19.1,8.85,11.02,12,3,71,37.4
Bình Thuận,2025-05-16T12:00,32.0,32.1,25.0,0.0,19.1,8.85,11.02,12,2,66,37.3
Bình Thuận,2025-05-16T15:00,31.5,32.1,25.0,0.0,19.1,8.85,11.02,12,3,68,35.8
Bình Thuận,2025-05-16T18:00,29.1,32.1,25.0,0.0,19.1,8.85,11.02,12,3,79,33.8
Bình Thuận,2025-05-16T21:00,27.7,32.1,25.0,0.0,19.1,8.85,11.02,12,1,87,33.7
Cà Mau,2025-05-14T00:00,26.9,33.7,25.9,0.1,14.7,6.65,10.57,12,3,90,33.5
Cà Mau,2025-05-14T03:00,26.4,33.7,25.9,0.0,14.7,6.65,10.57,12,3,94,32.7
Cà Mau,2025-05-14T06:00,25.9,33.7,25.9,0.0,14.7,6.65,10.57,12,3,95,32.2
Cà Mau,2025-05-14T09:00,30.4,33.7,25.9,0.0,14.7,6.65,10.57,12,3,74,35.7
Cà Mau,2025-05-14T12:00,33.2,33.7,25.9,0.0,14.7,6.65,10.57,12,2,61,39.3
Cà Mau,2025-05-14T15:00,33.4,33.7,25.9,0.0,14.7,6.65,10.57,12,3,55,36.8
Cà Mau,2025-05-14T18:00,30.6,33.7,25.9,0.0,14.7,6.65,10.57,12,3,68,34.9
Cà Mau,2025-05-14T21:00,28.0,33.7,25.9,0.0,14.7,6.65,10.57,12,3,87,34.4
Cà Mau,2025-05-15T00:00,27.2,33.9,26.6,0.0,14.7,8.8,7.2,12,3,92,34.2
Cà Mau,2025-05-15T03:00,26.8,33.9,26.6,0.0,14.7,8.8,7.2,12,3,94,33.6
Cà Mau,2025-05-15T06:00,26.6,33.9,26.6,0.0,14.7,8.8,7.2,12,3,94,33.0
Cà Mau,2025-05-15T09:00,30.7,33.9,26.6,0.0,14.7,8.8,7.2,12,2,72,35.8
Cà Mau,2025-05-15T12:00,33.9,33.9,26.6,0.0,14.7,8.8,7.2,12,2,55,39.1
Cà Mau,2025-05-15T15:00,31.7,33.9,26.6,0.6,14.7,8.8,7.2,12,80,66,36.1
Cà Mau,2025-05-15T18:00,29.9,33.9,26.6,0.0,14.7,8.8,7.2,12,3,74,35.0
Cà Mau,2025-05-15T21:00,27.9,33.9,26.6,0.0,14.7,8.8,7.2,12,3,86,34.0
Cà Mau,2025-05-16T00:00,27.3,33.9,26.4,0.0,11.8,8.7,8.98,12,3,91,34.3
Cà Mau,2025-05-16T03:00,26.9,33.9,26.4,0.0,11.8,8.7,8.98,12,3,91,33.5
Cà Mau,2025-05-16T06:00,26.4,33.9,26.4,0.0,11.8,8.7,8.98,12,3,94,32.8
Cà Mau,2025-05-16T09:00,30.3,33.9,26.4,0.0,11.8,8.7,8.98,12,2,74,36.0
Cà Mau,2025-05-16T12:00,33.7,33.9,26.4,0.1,11.8,8.7,8.98,12,2,56,39.0
Cà Mau,2025-05-16T15:00,32.4,33.9,26.4,0.9,11.8,8.7,8.98,12,95,66,37.9
Cà Mau,2025-05-16T18:00,29.7,33.9,26.4,0.5,11.8,8.7,8.98,12,80,78,36.0
Cà Mau,2025-05-16T21:00,28.2,33.9,26.4,0.0,11.8,8.7,8.98,12,3,87,34.6
Đắk Nông,2025-05-14T00:00,22.5,29.9,21.2,0.0,7.0,7.95,7.19,12,3,89,26.0
Đắk Nông,2025-05-14T03:00,21.6,29.9,21.2,0.0,7.0,7.95,7.19,12,45,95,25.5
Đắk Nông,2025-05-14T06:00,21.3,29.9,21.2,0.0,7.0,7.95,7.19,12,45,97,25.3
Đắk Nông,2025-05-14T09:00,26.2,29.9,21.2,0.0,7.0,7.95,7.19,12,3,72,29.6
Đắk Nông,2025-05-14T12:00,29.3,29.9,21.2,0.0,7.0,7.95,7.19,12,3,60,34.0
Đắk Nông,2025-05-14T15:00,27.1,29.9,21.2,11.6,7.0,7.95,7.19,12,96,76,31.7
Đắk Nông,2025-05-14T18:00,23.6,29.9,21.2,1.8,7.0,7.95,7.19,12,95,89,27.7
Đắk Nông,2025-05-14T21:00,22.6,29.9,21.2,1.8,7.0,7.95,7.19,12,95,92,26.7
Đắk Nông,2025-05-15T00:00,22.2,29.8,22.1,0.0,9.0,9.1,9.58,12,3,93,26.5
Đắk Nông,2025-05-15T03:00,22.3,29.8,22.1,0.0,9.0,9.1,9.58,12,3,92,26.3
Đắk Nông,2025-05-15T06:00,22.1,29.8,22.1,0.0,9.0,9.1,9.58,12,3,93,26.0
Đắk Nông,2025-05-15T09:00,25.2,29.8,22.1,0.0,9.0,9.1,9.58,12,3,79,28.5
Đắk Nông,2025-05-15T12:00,28.4,29.8,22.1,0.1,9.0,9.1,9.58,12,2,64,33.3
Đắk Nông,2025-05-15T15:00,29.8,29.8,22.1,0.0,9.0,9.1,9.58,12,3,56,33.6
Đắk Nông,2025-05-15T18:00,24.4,29.8,22.1,5.8,9.0,9.1,9.58,12,96,86,28.6
Đắk Nông,2025-05-15T21:00,22.9,29.8,22.1,1.1,9.0,9.1,9.58,12,95,91,27.3
Đắk Nông,2025-05-16T00:00,22.1,30.5,21.2,0.0,11.5,9.0,9.76,12,3,94,26.3
Đắk Nông,2025-05-16T03:00,21.4,30.5,21.2,0.0,11.5,9.0,9.76,12,2,96,25.3
Đắk Nông,2025-05-16T06:00,21.3,30.5,21.2,0.0,11.5,9.0,9.76,12,2,94,24.8
Đắk Nông,2025-05-16T09:00,26.4,30.5,21.2,0.0,11.5,9.0,9.76,12,3,74,30.4
Đắk Nông,2025-05-16T12:00,29.4,30.5,21.2,0.2,11.5,9.0,9.76,12,3,55,34.1
Đắk Nông,2025-05-16T15:00,28.1,30.5,21.2,2.3,11.5,9.0,9.76,12,96,71,31.6
Đắk Nông,2025-05-16T18:00,23.9,30.5,21.2,3.2,11.5,9.0,9.76,12,81,88,28.2
Đắk Nông,2025-05-16T21:00,22.7,30.5,21.2,0.9,11.5,9.0,9.76,12,80,92,26.8
Cao Bằng,2025-05-14T00:00,24.8,31.5,23.9,0.0,10.2,8.25,9.22,12,3,79,28.5
Cao Bằng,2025-05-14T03:00,24.7,31.5,23.9,0.0,10.2,8.25,9.22,12,3,82,28.6
Cao Bằng,2025-05-14T06:00,23.9,31.5,23.9,0.0,10.2,8.25,9.22,12,2,86,28.1
Cao Bằng,2025-05-14T09:00,27.6,31.5,23.9,0.0,10.2,8.25,9.22,12,3,71,31.8
Cao Bằng,2025-05-14T12:00,30.5,31.5,23.9,0.1,10.2,8.25,9.22,12,2,61,34.8
Cao Bằng,2025-05-14T15:00,30.0,31.5,23.9,0.5,10.2,8.25,9.22,12,80,67,34.2
Cao Bằng,2025-05-14T18:00,28.1,31.5,23.9,0.6,10.2,8.25,9.22,12,80,76,33.1
Cao Bằng,2025-05-14T21:00,26.0,31.5,23.9,0.2,10.2,8.25,9.22,12,3,87,31.3
Cao Bằng,2025-05-15T00:00,25.0,29.8,24.4,0.6,7.9,7.35,5.34,12,80,91,30.2
Cao Bằng,2025-05-15T03:00,24.5,29.8,24.4,0.1,7.9,7.35,5.34,12,3,93,29.8
Cao Bằng,2025-05-15T06:00,24.4,29.8,24.4,0.2,7.9,7.35,5.34,12,3,93,29.7
Cao Bằng,2025-05-15T09:00,27.3,29.8,24.4,0.0,7.9,7.35,5.34,12,3,79,32.5
Cao Bằng,2025-05-15T12:00,29.3,29.8,24.4,0.1,7.9,7.35,5.34,12,3,70,33.9
Cao Bằng,2025-05-15T15:00,29.1,29.8,24.4,0.1,7.9,7.35,5.34,12,3,73,34.0
Cao Bằng,2025-05-15T18:00,27.2,29.8,24.4,0.4,7.9,7.35,5.34,12,80,82,32.6
Cao Bằng,2025-05-15T21:00,25.4,29.8,24.4,0.1,7.9,7.35,5.34,12,3,90,30.8
Cao Bằng,2025-05-16T00:00,25.0,30.3,24.5,0.0,9.0,7.7,7.34,12,3,92,30.6
Cao Bằng,2025-05-16T03:00,24.5,30.3,24.5,0.5,9.0,7.7,7.34,12,80,94,30.0
Cao Bằng,2025-05-16T06:00,24.6,30.3,24.5,0.0,9.0,7.7,7.34,12,3,94,30.1
Cao Bằng,2025-05-16T09:00,26.8,30.3,24.5,0.6,9.0,7.7,7.34,12,80,85,32.6
Cao Bằng,2025-05-16T12:00,29.3,30.3,24.5,0.2,9.0,7.7,7.34,12,3,77,35.1
Cao Bằng,2025-05-16T15:00,29.7,30.3,24.5,0.5,9.0,7.7,7.34,12,80,73,34.9
Cao Bằng,2025-05-16T18:00,28.0,30.3,24.5,0.0,9.0,7.7,7.34,12,3,79,33.4
Cao Bằng,2025-05-16T21:00,26.2,30.3,24.5,0.0,9.0,7.7,7.34,12,2,88,31.8
Đà Nẵng,2025-05-14T00:00,26.7,30.5,25.7,0.0,16.6,3.95,10.52,12,3,91,33.1
Đà Nẵng,2025-05-14T03:00,26.0,30.5,25.7,0.0,16.6,3.95,10.52,12,2,93,32.2
Đà Nẵng,2025-05-14T06:00,25.8,30.5,25.7,0.0,16.6,3.95,10.52,12,2,95,32.1
Đà Nẵng,2025-05-14T09:00,29.1,30.5,25.7,0.0,16.6,3.95,10.52,12,3,75,34.8
Đà Nẵng,2025-05-14T12:00,30.3,30.5,25.7,0.0,16.6,3.95,10.52,12,2,72,37.0
Đà Nẵng,2025-05-14T15:00,30.0,30.5,25.7,0.0,16.6,3.95,10.52,12,3,75,35.0
Đà Nẵng,2025-05-14T18:00,28.4,30.5,25.7,0.0,16.6,3.95,10.52,12,3,84,33.8
Đà Nẵng,2025-05-14T21:00,27.8,30.5,25.7,0.1,16.6,3.95,10.52,12,3,90,34.7
Đà Nẵng,2025-05-15T00:00,27.5,30.8,26.8,0.0,15.5,8.95,9.15,12,3,91,34.3
Đà Nẵng,2025-05-15T03:00,27.0,30.8,26.8,0.0,15.5,8.95,9.15,12,3,92,33.7
Đà Nẵng,2025-05-15T06:00,26.8,30.8,26.8,0.0,15.5,8.95,9.15,12,3,93,33.5
Đà Nẵng,2025-05-15T09:00,29.0,30.8,26.8,0.0,15.5,8.95,9.15,12,3,80,35.2
Đà Nẵng,2025-05-15T12:00,30.8,30.8,26.8,0.0,15.5,8.95,9.15,12,3,72,37.3
Đà Nẵng,2025-05-15T15:00,30.3,30.8,26.8,0.0,15.5,8.95,9.15,12,3,74,35.4
Đà Nẵng,2025-05-15T18:00,28.5,30.8,26.8,0.0,15.5,8.95,9.15,12,2,85,34.1
Đà Nẵng,2025-05-15T21:00,27.9,30.8,26.8,0.2,15.5,8.95,9.15,12,3,89,34.5
Đà Nẵng,2025-05-16T00:00,27.5,31.6,26.5,0.0,18.0,8.5,11.0,12,3,92,34.6
Đà Nẵng,2025-05-16T03:00,26.9,31.6,26.5,0.0,18.0,8.5,11.0,12,2,93,33.6
Đà Nẵng,2025-05-16T06:00,26.5,31.6,26.5,0.0,18.0,8.5,11.0,12,3,93,33.1
Đà Nẵng,2025-05-16T09:00,30.0,31.6,26.5,0.0,18.0,8.5,11.0,12,2,75,36.2
Đà Nẵng,2025-05-16T12:00,31.5,31.6,26.5,0.0,18.0,8.5,11.0,12,1,68,38.4
Đà Nẵng,2025-05-16T15:00,30.7,31.6,26.5,0.0,18.0,8.5,11.0,12,1,71,35.6
Đà Nẵng,2025-05-16T18:00,28.9,31.6,26.5,0.0,18.0,8.5,11.0,12,3,83,34.0
Đà Nẵng,2025-05-16T21:00,28.3,31.6,26.5,0.0,18.0,8.5,11.0,12,2,88,34.8
Cần Thơ,2025-05-14T00:00,27.0,34.9,26.3,0.0,13.3,4.9,11.0,12,3,90,33.4
Cần Thơ,2025-05-14T03:00,26.8,34.9,26.3,0.0,13.3,4.9,11.0,12,3,89,33.1
Cần Thơ,2025-05-14T06:00,26.3,34.9,26.3,0.0,13.3,4.9,11.0,12,3,94,32.7
Cần Thơ,2025-05-14T09:00,30.0,34.9,26.3,0.0,13.3,4.9,11.0,12,2,75,35.5
Cần Thơ,2025-05-14T12:00,33.7,34.9,26.3,0.0,13.3,4.9,11.0,12,2,56,40.1
Cần Thơ,2025-05-14T15:00,32.8,34.9,26.3,0.5,13.3,4.9,11.0,12,80,62,37.3
Cần Thơ,2025-05-14T18:00,30.3,34.9,26.3,0.6,13.3,4.9,11.0,12,80,75,36.1
Cần Thơ,2025-05-14T21:00,28.4,34.9,26.3,0.0,13.3,4.9,11.0,12,3,83,34.4
Cần Thơ,2025-05-15T00:00,27.3,33.3,26.7,0.0,11.9,8.25,8.8,12,3,92,34.1
Cần Thơ,2025-05-15T03:00,26.9,33.3,26.7,0.0,11.9,8.25,8.8,12,3,94,33.9
Cần Thơ,2025-05-15T06:00,26.7,33.3,26.7,0.0,11.9,8.25,8.8,12,3,94,33.2
Cần Thơ,2025-05-15T09:00,30.0,33.3,26.7,0.0,11.9,8.25,8.8,12,3,75,35.6
Cần Thơ,2025-05-15T12:00,33.0,33.3,26.7,0.0,11.9,8.25,8.8,12,3,62,38.9
Cần Thơ,2025-05-15T15:00,32.4,33.3,26.7,0.2,11.9,8.25,8.8,12,80,64,37.4
Cần Thơ,2025-05-15T18:00,30.3,33.3,26.7,0.2,11.9,8.25,8.8,12,80,76,36.6
Cần Thơ,2025-05-15T21:00,28.4,33.3,26.7,0.0,11.9,8.25,8.8,12,3,84,34.3
Cần Thơ,2025-05-16T00:00,27.3,34.6,26.7,0.0,11.1,8.4,11.0,12,2,91,34.2
Cần Thơ,2025-05-16T03:00,26.8,34.6,26.7,0.0,11.1,8.4,11.0,12,2,92,33.8
Cần Thơ,2025-05-16T06:00,26.9,34.6,26.7,0.0,11.1,8.4,11.0,12,2,92,33.7
Cần Thơ,2025-05-16T09:00,30.1,34.6,26.7,0.0,11.1,8.4,11.0,12,3,75,35.9
Cần Thơ,2025-05-16T12:00,33.6,34.6,26.7,0.1,11.1,8.4,11.0,12,3,57,39.4
Cần Thơ,2025-05-16T15:00,34.1,34.6,26.7,0.0,11.1,8.4,11.0,12,2,57,38.8
Cần Thơ,2025-05-16T18:00,30.4,34.6,26.7,1.9,11.1,8.4,11.0,12,95,76,36.5
Cần Thơ,2025-05-16T21:00,28.5,34.6,26.7,0.0,11.1,8.4,11.0,12,3,86,34.9
Đắk Lắk,2025-05-14T00:00,23.8,31.5,23.2,0.0,11.6,8.45,6.86,12,3,93,28.1
Đắk Lắk,2025-05-14T03:00,23.3,31.5,23.2,0.0,11.6,8.45,6.86,12,3,95,28.1
Đắk Lắk,2025-05-14T06:00,23.2,31.5,23.2,0.0,11.6,8.45,6.86,12,3,95,28.1
Đắk Lắk,2025-05-14T09:00,26.7,31.5,23.2,0.1,11.6,8.45,6.86,12,3,77,31.4
Đắk Lắk,2025-05-14T12:00,29.5,31.5,23.2,0.1,11.6,8.45,6.86,12,3,66,34.8
Đắk Lắk,2025-05-14T15:00,30.7,31.5,23.2,0.2,11.6,8.45,6.86,12,3,61,34.8
Đắk Lắk,2025-05-14T18:00,26.6,31.5,23.2,0.0,11.6,8.45,6.86,12,3,80,30.4
Đắk Lắk,2025-05-14T21:00,25.0,31.5,23.2,0.0,11.6,8.45,6.86,12,3,85,29.3
Đắk Lắk,2025-05-15T00:00,23.8,32.4,23.0,0.0,12.5,9.15,9.47,12,3,91,28.4
Đắk Lắk,2025-05-15T03:00,23.1,32.4,23.0,0.0,12.5,9.15,9.47,12,3,93,27.7
Đắk Lắk,2025-05-15T06:00,23.1,32.4,23.0,0.0,12.5,9.15,9.47,12,45,95,27.8
Đắk Lắk,2025-05-15T09:00,27.3,32.4,23.0,0.0,12.5,9.15,9.47,12,3,73,32.0
Đắk Lắk,2025-05-15T12:00,31.1,32.4,23.0,0.1,12.5,9.15,9.47,12,2,54,36.3
Đắk Lắk,2025-05-15T15:00,32.4,32.4,23.0,0.0,12.5,9.15,9.47,12,3,45,34.8
Đắk Lắk,2025-05-15T18:00,28.3,32.4,23.0,0.0,12.5,9.15,9.47,12,3,62,30.7
Đắk Lắk,2025-05-15T21:00,25.2,32.4,23.0,0.0,12.5,9.15,9.47,12,2,87,29.1
Đắk Lắk,2025-05-16T00:00,23.9,33.0,22.9,0.0,13.8,8.6,10.19,12,1,92,28.0
Đắk Lắk,2025-05-16T03:00,23.2,33.0,22.9,0.0,13.8,8.6,10.19,12,3,95,27.6
Đắk Lắk,2025-05-16T06:00,23.0,33.0,22.9,0.0,13.8,8.6,10.19,12,45,96,27.8
Đắk Lắk,2025-05-16T09:00,28.1,33.0,22.9,0.0,13.8,8.6,10.19,12,3,69,32.8
Đắk Lắk,2025-05-16T12:00,32.0,33.0,22.9,0.0,13.8,8.6,10.19,12,2,50,36.7
Đắk Lắk,2025-05-16T15:00,32.7,33.0,22.9,0.0,13.8,8.6,10.19,12,2,44,35.3
Đắk Lắk,2025-05-16T18:00,27.4,33.0,22.9,0.0,13.8,8.6,10.19,12,3,75,30.8
Đắk Lắk,2025-05-16T21:00,25.2,33.0,22.9,0.0,13.8,8.6,10.19,12,2,85,29.4
Đồng Nai,2025-05-14T00:00,27.9,34.8,26.5,0.2,12.3,8.9,10.1,12,3,87,34.3
Đồng Nai,2025-05-14T03:00,26.9,34.8,26.5,0.3,12.3,8.9,10.1,12,80,89,33.1
Đồng Nai,2025-05-14T06:00,26.5,34.8,26.5,0.0,12.3,8.9,10.1,12,2,93,33.1
Đồng Nai,2025-05-14T09:00,29.6,34.8,26.5,0.0,12.3,8.9,10.1,12,3,76,35.1
Đồng Nai,2025-05-14T12:00,33.3,34.8,26.5,0.0,12.3,8.9,10.1,12,3,58,39.2
Đồng Nai,2025-05-14T15:00,32.8,34.8,26.5,0.6,12.3,8.9,10.1,12,80,66,38.2
Đồng Nai,2025-05-14T18:00,30.8,34.8,26.5,0.4,12.3,8.9,10.1,12,80,71,36.5
Đồng Nai,2025-05-14T21:00,28.4,34.8,26.5,0.0,12.3,8.9,10.1,12,3,80,33.9
Đồng Nai,2025-05-15T00:00,27.3,35.1,26.4,0.0,13.0,8.85,10.37,12,3,87,33.6
Đồng Nai,2025-05-15T03:00,26.8,35.1,26.4,0.0,13.0,8.85,10.37,12,3,91,33.4
Đồng Nai,2025-05-15T06:00,26.4,35.1,26.4,0.0,13.0,8.85,10.37,12,3,92,32.9
Đồng Nai,2025-05-15T09:00,29.9,35.1,26.4,0.0,13.0,8.85,10.37,12,3,75,35.7
Đồng Nai,2025-05-15T12:00,34.0,35.1,26.4,0.0,13.0,8.85,10.37,12,3,54,40.8
Đồng Nai,2025-05-15T15:00,34.1,35.1,26.4,0.0,13.0,8.85,10.37,12,3,53,37.9
Đồng Nai,2025-05-15T18:00,30.4,35.1,26.4,0.9,13.0,8.85,10.37,12,80,76,36.2
Đồng Nai,2025-05-15T21:00,28.6,35.1,26.4,0.0,13.0,8.85,10.37,12,3,83,34.5
Đồng Nai,2025-05-16T00:00,27.6,34.5,26.8,0.0,11.7,8.9,9.09,12,3,88,34.2
Đồng Nai,2025-05-16T03:00,27.0,34.5,26.8,0.0,11.7,8.9,9.09,12,2,90,33.8
Đồng Nai,2025-05-16T06:00,26.8,34.5,26.8,0.0,11.7,8.9,9.09,12,3,90,33.4
Đồng Nai,2025-05-16T09:00,30.2,34.5,26.8,0.0,11.7,8.9,9.09,12,3,75,36.5
Đồng Nai,2025-05-16T12:00,33.5,34.5,26.8,0.0,11.7,8.9,9.09,12,3,61,41.7
Đồng Nai,2025-05-16T15:00,34.4,34.5,26.8,0.0,11.7,8.9,9.09,12,3,56,40.0
Đồng Nai,2025-05-16T18:00,29.6,34.5,26.8,0.6,11.7,8.9,9.09,12,80,78,35.8
Đồng Nai,2025-05-16T21:00,28.6,34.5,26.8,0.0,11.7,8.9,9.09,12,3,83,34.5
Điện Biên,2025-05-14T00:00,24.7,31.2,23.5,0.7,5.4,7.95,9.81,12,80,88,29.5
Điện Biên,2025-05-14T03:00,23.9,31.2,23.5,2.3,5.4,7.95,9.81,12,95,93,29.1
Điện Biên,2025-05-14T06:00,23.5,31.2,23.5,0.1,5.4,7.95,9.81,12,3,95,28.5
Điện Biên,2025-05-14T09:00,26.8,31.2,23.5,0.1,5.4,7.95,9.81,12,3,82,32.5
Điện Biên,2025-05-14T12:00,29.9,31.2,23.5,0.0,5.4,7.95,9.81,12,3,68,36.2
Điện Biên,2025-05-14T15:00,30.9,31.2,23.5,0.0,5.4,7.95,9.81,12,3,62,35.5
Điện Biên,2025-05-14T18:00,30.4,31.2,23.5,0.0,5.4,7.95,9.81,12,3,60,34.7
Điện Biên,2025-05-14T21:00,26.0,31.2,23.5,0.0,5.4,7.95,9.81,12,3,84,30.9
Điện Biên,2025-05-15T00:00,24.8,29.5,24.1,0.6,7.9,8.3,7.34,12,80,88,29.6
Điện Biên,2025-05-15T03:00,24.3,29.5,24.1,0.4,7.9,8.3,7.34,12,80,92,29.5
Điện Biên,2025-05-15T06:00,24.1,29.5,24.1,0.0,7.9,8.3,7.34,12,3,93,29.0
Điện Biên,2025-05-15T09:00,26.5,29.5,24.1,0.4,7.9,8.3,7.34,12,80,83,31.9
Điện Biên,2025-05-15T12:00,28.6,29.5,24.1,0.3,7.9,8.3,7.34,12,80,76,33.7
Điện Biên,2025-05-15T15:00,29.5,29.5,24.1,0.1,7.9,8.3,7.34,12,3,71,35.0
Điện Biên,2025-05-15T18:00,28.5,29.5,24.1,0.0,7.9,8.3,7.34,12,3,73,33.8
Điện Biên,2025-05-15T21:00,26.0,29.5,24.1,0.0,7.9,8.3,7.34,12,3,89,31.9
Điện Biên,2025-05-16T00:00,25.1,29.6,24.1,0.9,8.0,8.0,6.02,12,95,92,30.8
Điện Biên,2025-05-16T03:00,24.6,29.6,24.1,0.1,8.0,8.0,6.02,12,3,92,30.1
Điện Biên,2025-05-16T06:00,24.1,29.6,24.1,0.0,8.0,8.0,6.02,12,3,95,29.5
Điện Biên,2025-05-16T09:00,26.1,29.6,24.1,1.1,8.0,8.0,6.02,12,95,85,31.4
Điện Biên,2025-05-16T12:00,28.8,29.6,24.1,0.1,8.0,8.0,6.02,12,3,75,33.9
Điện Biên,2025-05-16T15:00,28.5,29.6,24.1,1.0,8.0,8.0,6.02,12,95,75,33.6
Điện Biên,2025-05-16T18:00,28.2,29.6,24.1,0.0,8.0,8.0,6.02,12,3,74,33.6
Điện Biên,2025-05-16T21:00,26.5,29.6,24.1,0.0,8.0,8.0,6.02,12,3,83,32.0
Đồng Tháp,2025-05-14T00:00,26.8,35.0,26.0,0.9,12.1,8.75,10.06,12,95,87,32.2
Đồng Tháp,2025-05-14T03:00,26.2,35.0,26.0,0.7,12.1,8.75,10.06,12,80,88,31.7
Đồng Tháp,2025-05-14T06:00,26.0,35.0,26.0,0.0,12.1,8.75,10.06,12,1,91,32.0
Đồng Tháp,2025-05-14T09:00,29.3,35.0,26.0,0.0,12.1,8.75,10.06,12,3,78,34.9
Đồng Tháp,2025-05-14T12:00,32.9,35.0,26.0,0.0,12.1,8.75,10.06,12,3,61,39.1
Đồng Tháp,2025-05-14T15:00,34.1,35.0,26.0,0.1,12.1,8.75,10.06,12,3,56,38.4
Đồng Tháp,2025-05-14T18:00,30.4,35.0,26.0,0.1,12.1,8.75,10.06,12,3,76,36.5
Đồng Tháp,2025-05-14T21:00,28.7,35.0,26.0,0.0,12.1,8.75,10.06,12,3,85,35.4
Đồng Tháp,2025-05-15T00:00,27.8,34.2,26.6,0.0,11.7,8.8,8.23,12,3,89,34.8
Đồng Tháp,2025-05-15T03:00,27.3,34.2,26.6,0.0,11.7,8.8,8.23,12,3,92,34.4
Đồng Tháp,2025-05-15T06:00,26.6,34.2,26.6,0.0,11.7,8.8,8.23,12,3,95,33.3
Đồng Tháp,2025-05-15T09:00,29.3,34.2,26.6,0.0,11.7,8.8,8.23,12,3,79,35.2
Đồng Tháp,2025-05-15T12:00,32.7,34.2,26.6,0.1,11.7,8.8,8.23,12,2,64,39.3
Đồng Tháp,2025-05-15T15:00,33.8,34.2,26.6,0.1,11.7,8.8,8.23,12,3,57,38.4
Đồng Tháp,2025-05-15T18:00,31.6,34.2,26.6,0.1,11.7,8.8,8.23,12,3,65,36.6
Đồng Tháp,2025-05-15T21:00,29.1,34.2,26.6,0.0,11.7,8.8,8.23,12,3,84,35.7
Đồng Tháp,2025-05-16T00:00,27.7,34.9,26.5,0.0,9.7,8.05,11.0,12,3,88,34.2
Đồng Tháp,2025-05-16T03:00,26.9,34.9,26.5,0.0,9.7,8.05,11.0,12,2,93,33.7
Đồng Tháp,2025-05-16T06:00,26.5,34.9,26.5,0.0,9.7,8.05,11.0,12,3,95,33.5
Đồng Tháp,2025-05-16T09:00,29.9,34.9,26.5,0.0,9.7,8.05,11.0,12,3,76,36.0
Đồng Tháp,2025-05-16T12:00,33.6,34.9,26.5,0.0,9.7,8.05,11.0,12,3,57,39.9
Đồng Tháp,2025-05-16T15:00,34.9,34.9,26.5,0.0,9.7,8.05,11.0,12,2,54,40.3
Đồng Tháp,2025-05-16T18:00,30.3,34.9,26.5,2.7,9.7,8.05,11.0,12,96,77,36.7
