Province,Time,Temperature,Temp_Max,Temp_Min,Precipitation,Windspeed_Max,UV_Index_Max,Sunshine_Hours,Sundown_Hours,Weather_Code,Humidity,Feel_Like
Bắc Kạn,2025-05-13T12:00,29.2,30.6,18.9,0.0,11.3,8.85,11.11,12,3,54,31.6
Bắc Kạn,2025-05-13T15:00,30.6,30.6,18.9,0.0,11.3,8.85,11.11,12,3,52,32.8
Bắc Kạn,2025-05-13T18:00,29.0,30.6,18.9,0.0,11.3,8.85,11.11,12,3,59,31.7
Bắc Kạn,2025-05-13T21:00,26.3,30.6,18.9,0.0,11.3,8.85,11.11,12,2,73,29.7
Bắc Kạn,2025-05-14T00:00,24.9,30.7,24.4,0.0,7.2,3.65,7.39,12,3,79,29.0
Bắc Kạn,2025-05-14T03:00,24.6,30.7,24.4,0.0,7.2,3.65,7.39,12,3,81,28.9
Bắc Kạn,2025-05-14T06:00,24.5,30.7,24.4,0.0,7.2,3.65,7.39,12,3,84,28.9
Bắc Kạn,2025-05-14T09:00,27.1,30.7,24.4,0.0,7.2,3.65,7.39,12,3,77,31.7
Bắc Kạn,2025-05-14T12:00,28.9,30.7,24.4,0.1,7.2,3.65,7.39,12,3,74,34.0
Bắc Kạn,2025-05-14T15:00,30.7,30.7,24.4,0.1,7.2,3.65,7.39,12,3,67,36.0
Bắc Kạn,2025-05-14T18:00,27.7,30.7,24.4,1.2,7.2,3.65,7.39,12,95,82,33.7
Bắc Kạn,2025-05-14T21:00,25.9,30.7,24.4,0.6,7.2,3.65,7.39,12,80,91,31.8
Bắc Kạn,2025-05-15T00:00,25.1,30.4,24.1,0.4,8.7,4.0,7.99,12,80,93,30.8
Bắc Kạn,2025-05-15T03:00,24.3,30.4,24.1,0.0,8.7,4.0,7.99,12,45,97,30.0
Bắc Kạn,2025-05-15T06:00,24.2,30.4,24.1,0.2,8.7,4.0,7.99,12,45,97,30.0
Bắc Kạn,2025-05-15T09:00,27.2,30.4,24.1,0.5,8.7,4.0,7.99,12,80,85,33.2
Bắc Kạn,2025-05-15T12:00,29.6,30.4,24.1,0.1,8.7,4.0,7.99,12,3,74,35.1
Bắc Kạn,2025-05-15T15:00,30.3,30.4,24.1,0.2,8.7,4.0,7.99,12,3,70,35.4
Bắc Kạn,2025-05-15T18:00,28.8,30.4,24.1,0.0,8.7,4.0,7.99,12,3,75,34.2
Bắc Kạn,2025-05-15T21:00,26.5,30.4,24.1,0.1,8.7,4.0,7.99,12,3,88,32.4
Bắc Giang,2025-05-13T00:00,22.9,31.7,21.7,0.0,12.4,8.8,11.08,12,1,80,26.1
Bắc Giang,2025-05-13T03:00,22.0,31.7,21.7,0.0,12.4,8.8,11.08,12,0,86,25.5
Bắc Giang,2025-05-13T06:00,21.9,31.7,21.7,0.0,12.4,8.8,11.08,12,1,86,25.1
Bắc Giang,2025-05-13T09:00,27.5,31.7,21.7,0.0,12.4,8.8,11.08,12,0,64,31.0
Bắc Giang,2025-05-13T12:00,30.3,31.7,21.7,0.0,12.4,8.8,11.08,12,3,56,34.0
Bắc Giang,2025-05-13T15:00,31.7,31.7,21.7,0.0,12.4,8.8,11.08,12,3,54,34.9
Bắc Giang,2025-05-13T18:00,28.9,31.7,21.7,0.0,12.4,8.8,11.08,12,1,64,31.8
Bắc Giang,2025-05-13T21:00,25.9,31.7,21.7,0.0,12.4,8.8,11.08,12,1,83,30.2
Bắc Giang,2025-05-14T00:00,24.9,31.2,24.6,0.0,11.1,8.3,9.07,12,3,92,30.2
Bắc Giang,2025-05-14T03:00,24.6,31.2,24.6,0.0,11.1,8.3,9.07,12,3,94,30.1
Bắc Giang,2025-05-14T06:00,25.0,31.2,24.6,0.0,11.1,8.3,9.07,12,3,92,30.5
Bắc Giang,2025-05-14T09:00,28.4,31.2,24.6,0.1,11.1,8.3,9.07,12,3,78,33.2
Bắc Giang,2025-05-14T12:00,31.2,31.2,24.6,0.1,11.1,8.3,9.07,12,3,70,37.2
Bắc Giang,2025-05-14T15:00,30.4,31.2,24.6,0.8,11.1,8.3,9.07,12,95,73,35.5
Bắc Giang,2025-05-14T18:00,28.7,31.2,24.6,0.0,11.1,8.3,9.07,12,3,76,33.5
Bắc Giang,2025-05-14T21:00,26.7,31.2,24.6,0.0,11.1,8.3,9.07,12,3,88,32.3
Bắc Giang,2025-05-15T00:00,25.8,30.2,25.3,0.0,9.0,7.65,4.75,12,3,93,31.9
Bắc Giang,2025-05-15T03:00,25.3,30.2,25.3,0.2,9.0,7.65,4.75,12,80,94,31.2
Bắc Giang,2025-05-15T06:00,25.5,30.2,25.3,0.6,9.0,7.65,4.75,12,80,93,31.5
Bắc Giang,2025-05-15T09:00,27.8,30.2,25.3,0.3,9.0,7.65,4.75,12,80,84,33.7
Bắc Giang,2025-05-15T12:00,30.2,30.2,25.3,0.3,9.0,7.65,4.75,12,80,76,36.1
Bắc Giang,2025-05-15T15:00,29.4,30.2,25.3,2.0,9.0,7.65,4.75,12,95,80,35.2
Bắc Giang,2025-05-15T18:00,28.1,30.2,25.3,0.0,9.0,7.65,4.75,12,3,84,33.9
Bắc Giang,2025-05-15T21:00,27.0,30.2,25.3,0.0,9.0,7.65,4.75,12,3,89,33.0
Bà Rịa - Vũng Tàu,2025-05-13T00:00,27.9,31.1,27.2,0.9,14.6,8.35,10.92,12,95,86,34.2
Bà Rịa - Vũng Tàu,2025-05-13T03:00,27.6,31.1,27.2,1.1,14.6,8.35,10.92,12,95,87,34.1
Bà Rịa - Vũng Tàu,2025-05-13T06:00,27.2,31.1,27.2,1.0,14.6,8.35,10.92,12,95,88,33.5
Bà Rịa - Vũng Tàu,2025-05-13T09:00,29.5,31.1,27.2,0.0,14.6,8.35,10.92,12,3,79,35.5
Bà Rịa - Vũng Tàu,2025-05-13T12:00,30.9,31.1,27.2,0.0,14.6,8.35,10.92,12,3,72,37.3
Bà Rịa - Vũng Tàu,2025-05-13T15:00,30.7,31.1,27.2,0.0,14.6,8.35,10.92,12,3,73,36.3
Bà Rịa - Vũng Tàu,2025-05-13T18:00,29.0,31.1,27.2,0.0,14.6,8.35,10.92,12,2,80,34.0
Bà Rịa - Vũng Tàu,2025-05-13T21:00,28.4,31.1,27.2,0.0,14.6,8.35,10.92,12,3,83,34.2
Bà Rịa - Vũng Tàu,2025-05-14T00:00,27.7,31.3,26.7,0.5,13.5,8.5,10.48,12,80,86,33.9
Bà Rịa - Vũng Tàu,2025-05-14T03:00,26.9,31.3,26.7,1.1,13.5,8.5,10.48,12,80,89,33.1
Bà Rịa - Vũng Tàu,2025-05-14T06:00,26.7,31.3,26.7,0.0,13.5,8.5,10.48,12,3,91,32.8
Bà Rịa - Vũng Tàu,2025-05-14T09:00,29.4,31.3,26.7,0.0,13.5,8.5,10.48,12,3,78,35.0
Bà Rịa - Vũng Tàu,2025-05-14T12:00,31.3,31.3,26.7,0.0,13.5,8.5,10.48,12,3,70,37.9
Bà Rịa - Vũng Tàu,2025-05-14T15:00,30.9,31.3,26.7,0.0,13.5,8.5,10.48,12,3,73,36.7
Bà Rịa - Vũng Tàu,2025-05-14T18:00,29.2,31.3,26.7,0.0,13.5,8.5,10.48,12,3,81,34.6
Bà Rịa - Vũng Tàu,2025-05-14T21:00,28.8,31.3,26.7,0.0,13.5,8.5,10.48,12,3,82,34.7
Bà Rịa - Vũng Tàu,2025-05-15T00:00,28.3,31.8,27.1,0.0,14.5,8.7,11.0,12,2,84,34.6
Bà Rịa - Vũng Tàu,2025-05-15T03:00,27.4,31.8,27.1,0.2,14.5,8.7,11.0,12,80,88,33.6
Bà Rịa - Vũng Tàu,2025-05-15T06:00,27.1,31.8,27.1,0.0,14.5,8.7,11.0,12,3,91,33.7
Bà Rịa - Vũng Tàu,2025-05-15T09:00,30.0,31.8,27.1,0.0,14.5,8.7,11.0,12,3,75,35.3
Bà Rịa - Vũng Tàu,2025-05-15T12:00,31.5,31.8,27.1,0.0,14.5,8.7,11.0,12,3,70,38.1
Bà Rịa - Vũng Tàu,2025-05-15T15:00,31.2,31.8,27.1,0.0,14.5,8.7,11.0,12,2,71,36.8
Bà Rịa - Vũng Tàu,2025-05-15T18:00,29.6,31.8,27.1,0.0,14.5,8.7,11.0,12,1,74,34.4
Bà Rịa - Vũng Tàu,2025-05-15T21:00,28.6,31.8,27.1,0.0,14.5,8.7,11.0,12,3,83,34.3
Bến Tre,2025-05-13T00:00,27.3,33.7,26.1,0.0,12.0,7.95,10.47,12,2,90,33.6
Bến Tre,2025-05-13T03:00,26.4,33.7,26.1,0.1,12.0,7.95,10.47,12,3,89,32.5
Bến Tre,2025-05-13T06:00,26.2,33.7,26.1,0.0,12.0,7.95,10.47,12,3,93,32.3
Bến Tre,2025-05-13T09:00,29.9,33.7,26.1,0.0,12.0,7.95,10.47,12,3,76,36.3
Bến Tre,2025-05-13T12:00,33.2,33.7,26.1,0.0,12.0,7.95,10.47,12,3,56,40.0
Bến Tre,2025-05-13T15:00,32.4,33.7,26.1,0.1,12.0,7.95,10.47,12,3,63,37.0
Bến Tre,2025-05-13T18:00,29.7,33.7,26.1,0.6,12.0,7.95,10.47,12,80,75,34.9
Bến Tre,2025-05-13T21:00,28.2,33.7,26.1,0.6,12.0,7.95,10.47,12,80,86,34.9
Bến Tre,2025-05-14T00:00,27.1,33.4,26.3,1.2,10.0,8.7,11.0,12,95,91,33.6
Bến Tre,2025-05-14T03:00,26.6,33.4,26.3,0.0,10.0,8.7,11.0,12,3,92,33.3
Bến Tre,2025-05-14T06:00,26.3,33.4,26.3,0.0,10.0,8.7,11.0,12,3,95,33.0
Bến Tre,2025-05-14T09:00,29.9,33.4,26.3,0.0,10.0,8.7,11.0,12,3,76,35.8
Bến Tre,2025-05-14T12:00,33.1,33.4,26.3,0.0,10.0,8.7,11.0,12,3,57,38.6
Bến Tre,2025-05-14T15:00,33.3,33.4,26.3,0.0,10.0,8.7,11.0,12,3,61,38.5
Bến Tre,2025-05-14T18:00,31.2,33.4,26.3,0.0,10.0,8.7,11.0,12,3,67,36.0
Bến Tre,2025-05-14T21:00,28.4,33.4,26.3,0.0,10.0,8.7,11.0,12,3,87,34.9
Bến Tre,2025-05-15T00:00,27.6,33.6,26.7,0.0,11.6,8.95,11.0,12,1,92,34.7
Bến Tre,2025-05-15T03:00,27.0,33.6,26.7,0.1,11.6,8.95,11.0,12,2,94,34.1
Bến Tre,2025-05-15T06:00,26.9,33.6,26.7,0.0,11.6,8.95,11.0,12,2,94,33.8
Bến Tre,2025-05-15T09:00,30.5,33.6,26.7,0.0,11.6,8.95,11.0,12,3,73,36.6
Bến Tre,2025-05-15T12:00,33.5,33.6,26.7,0.0,11.6,8.95,11.0,12,3,61,40.6
Bến Tre,2025-05-15T15:00,33.2,33.6,26.7,0.1,11.6,8.95,11.0,12,2,60,38.4
Bến Tre,2025-05-15T18:00,31.3,33.6,26.7,0.0,11.6,8.95,11.0,12,2,66,36.0
Bến Tre,2025-05-15T21:00,28.3,33.6,26.7,0.0,11.6,8.95,11.0,12,3,85,34.4
Bắc Ninh,2025-05-13T00:00,22.3,31.5,21.6,0.0,12.4,8.8,11.04,12,1,83,25.4
Bắc Ninh,2025-05-13T03:00,21.7,31.5,21.6,0.0,12.4,8.8,11.04,12,0,88,25.1
Bắc Ninh,2025-05-13T06:00,21.9,31.5,21.6,0.0,12.4,8.8,11.04,12,1,87,25.2
Bắc Ninh,2025-05-13T09:00,27.2,31.5,21.6,0.0,12.4,8.8,11.04,12,2,65,30.6
Bắc Ninh,2025-05-13T12:00,30.0,31.5,21.6,0.0,12.4,8.8,11.04,12,3,58,33.8
Bắc Ninh,2025-05-13T15:00,31.3,31.5,21.6,0.0,12.4,8.8,11.04,12,3,56,34.8
Bắc Ninh,2025-05-13T18:00,28.6,31.5,21.6,0.0,12.4,8.8,11.04,12,1,64,31.4
Bắc Ninh,2025-05-13T21:00,25.4,31.5,21.6,0.0,12.4,8.8,11.04,12,0,84,29.6
Bắc Ninh,2025-05-14T00:00,24.5,31.0,24.2,0.0,10.5,8.55,9.15,12,3,92,29.6
Bắc Ninh,2025-05-14T03:00,24.2,31.0,24.2,0.0,10.5,8.55,9.15,12,3,94,29.2
Bắc Ninh,2025-05-14T06:00,24.7,31.0,24.2,0.1,10.5,8.55,9.15,12,3,93,29.9
Bắc Ninh,2025-05-14T09:00,28.1,31.0,24.2,0.2,10.5,8.55,9.15,12,80,79,33.1
Bắc Ninh,2025-05-14T12:00,31.0,31.0,24.2,0.1,10.5,8.55,9.15,12,3,70,37.0
Bắc Ninh,2025-05-14T15:00,30.3,31.0,24.2,0.3,10.5,8.55,9.15,12,80,73,35.5
Bắc Ninh,2025-05-14T18:00,28.4,31.0,24.2,0.0,10.5,8.55,9.15,12,3,77,33.2
Bắc Ninh,2025-05-14T21:00,26.3,31.0,24.2,0.0,10.5,8.55,9.15,12,3,88,31.6
Bắc Ninh,2025-05-15T00:00,25.5,30.7,25.0,0.0,8.5,8.35,4.8,12,3,93,31.4
Bắc Ninh,2025-05-15T03:00,25.0,30.7,25.0,0.5,8.5,8.35,4.8,12,80,95,30.7
Bắc Ninh,2025-05-15T06:00,25.1,30.7,25.0,0.6,8.5,8.35,4.8,12,80,94,30.9
Bắc Ninh,2025-05-15T09:00,27.5,30.7,25.0,0.4,8.5,8.35,4.8,12,80,85,33.3
Bắc Ninh,2025-05-15T12:00,30.0,30.7,25.0,0.2,8.5,8.35,4.8,12,80,78,36.6
Bắc Ninh,2025-05-15T15:00,28.2,30.7,25.0,2.7,8.5,8.35,4.8,12,95,84,34.1
Bắc Ninh,2025-05-15T18:00,27.7,30.7,25.0,0.1,8.5,8.35,4.8,12,3,86,33.6
Bắc Ninh,2025-05-15T21:00,26.6,30.7,25.0,0.0,8.5,8.35,4.8,12,3,91,32.6
An Giang,2025-05-13T00:00,26.8,33.2,25.8,0.0,9.5,8.2,10.18,12,3,90,32.9
An Giang,2025-05-13T03:00,26.3,33.2,25.8,0.1,9.5,8.2,10.18,12,3,92,32.4
An Giang,2025-05-13T06:00,25.8,33.2,25.8,0.0,9.5,8.2,10.18,12,3,94,31.7
An Giang,2025-05-13T09:00,29.4,33.2,25.8,0.4,9.5,8.2,10.18,12,80,80,35.6
An Giang,2025-05-13T12:00,32.4,33.2,25.8,0.0,9.5,8.2,10.18,12,3,63,38.3
An Giang,2025-05-13T15:00,33.1,33.2,25.8,0.0,9.5,8.2,10.18,12,2,60,38.1
An Giang,2025-05-13T18:00,30.8,33.2,25.8,0.0,9.5,8.2,10.18,12,3,67,35.8
An Giang,2025-05-13T21:00,27.8,33.2,25.8,0.5,9.5,8.2,10.18,12,80,87,33.8
An Giang,2025-05-14T00:00,26.7,34.0,25.5,0.0,8.2,8.7,8.74,12,3,92,32.8
An Giang,2025-05-14T03:00,25.9,34.0,25.5,0.0,8.2,8.7,8.74,12,3,94,32.0
An Giang,2025-05-14T06:00,25.5,34.0,25.5,0.0,8.2,8.7,8.74,12,3,95,31.7
An Giang,2025-05-14T09:00,29.5,34.0,25.5,0.0,8.2,8.7,8.74,12,2,77,35.1
An Giang,2025-05-14T12:00,33.0,34.0,25.5,0.1,8.2,8.7,8.74,12,2,62,40.4
An Giang,2025-05-14T15:00,33.7,34.0,25.5,0.0,8.2,8.7,8.74,12,3,58,39.5
An Giang,2025-05-14T18:00,31.1,34.0,25.5,0.1,8.2,8.7,8.74,12,3,69,37.2
An Giang,2025-05-14T21:00,28.4,34.0,25.5,0.3,8.2,8.7,8.74,12,80,84,35.0
An Giang,2025-05-15T00:00,27.2,34.1,25.4,0.5,9.2,8.3,11.0,12,80,89,33.5
An Giang,2025-05-15T03:00,26.1,34.1,25.4,0.4,9.2,8.3,11.0,12,80,92,32.3
An Giang,2025-05-15T06:00,25.4,34.1,25.4,0.0,9.2,8.3,11.0,12,3,95,31.5
An Giang,2025-05-15T09:00,29.1,34.1,25.4,0.0,9.2,8.3,11.0,12,3,78,34.8
An Giang,2025-05-15T12:00,32.4,34.1,25.4,0.0,9.2,8.3,11.0,12,3,63,39.0
An Giang,2025-05-15T15:00,33.9,34.1,25.4,0.0,9.2,8.3,11.0,12,3,55,39.0
An Giang,2025-05-15T18:00,31.3,34.1,25.4,0.0,9.2,8.3,11.0,12,1,67,36.3
An Giang,2025-05-15T21:00,28.1,34.1,25.4,0.2,9.2,8.3,11.0,12,2,86,34.8
Bình Dương,2025-05-13T00:00,26.4,33.6,25.2,1.5,5.9,8.55,10.0,12,95,92,32.4
Bình Dương,2025-05-13T03:00,25.5,33.6,25.2,1.7,5.9,8.55,10.0,12,95,90,30.8
Bình Dương,2025-05-13T06:00,25.2,33.6,25.2,0.5,5.9,8.55,10.0,12,80,92,30.7
Bình Dương,2025-05-13T09:00,28.8,33.6,25.2,0.3,5.9,8.55,10.0,12,80,83,35.1
Bình Dương,2025-05-13T12:00,32.4,33.6,25.2,0.1,5.9,8.55,10.0,12,2,64,40.1
Bình Dương,2025-05-13T15:00,33.3,33.6,25.2,0.0,5.9,8.55,10.0,12,2,59,39.5
Bình Dương,2025-05-13T18:00,31.1,33.6,25.2,0.0,5.9,8.55,10.0,12,3,68,36.9
Bình Dương,2025-05-13T21:00,27.8,33.6,25.2,1.2,5.9,8.55,10.0,12,95,84,33.6
Bình Dương,2025-05-14T00:00,26.6,33.9,25.8,1.9,5.9,5.25,11.0,12,95,92,32.9
Bình Dương,2025-05-14T03:00,26.0,33.9,25.8,0.9,5.9,5.25,11.0,12,80,94,32.2
Bình Dương,2025-05-14T06:00,25.8,33.9,25.8,0.0,5.9,5.25,11.0,12,3,95,32.2
Bình Dương,2025-05-14T09:00,29.2,33.9,25.8,0.0,5.9,5.25,11.0,12,3,81,35.5
Bình Dương,2025-05-14T12:00,32.5,33.9,25.8,0.0,5.9,5.25,11.0,12,3,64,39.7
Bình Dương,2025-05-14T15:00,33.9,33.9,25.8,0.0,5.9,5.25,11.0,12,2,58,40.4
Bình Dương,2025-05-14T18:00,31.0,33.9,25.8,0.0,5.9,5.25,11.0,12,3,70,37.1
Bình Dương,2025-05-14T21:00,28.2,33.9,25.8,0.2,5.9,5.25,11.0,12,80,84,34.8
Bình Dương,2025-05-15T00:00,27.1,34.0,25.8,1.3,5.6,6.9,10.01,12,95,87,33.4
Bình Dương,2025-05-15T03:00,26.1,34.0,25.8,0.6,5.6,6.9,10.01,12,80,90,32.1
Bình Dương,2025-05-15T06:00,25.8,34.0,25.8,0.0,5.6,6.9,10.01,12,3,93,31.9
Bình Dương,2025-05-15T09:00,29.1,34.0,25.8,0.0,5.6,6.9,10.01,12,3,82,35.9
Bình Dương,2025-05-15T12:00,32.8,34.0,25.8,0.1,5.6,6.9,10.01,12,3,63,41.4
Bình Dương,2025-05-15T15:00,34.0,34.0,25.8,0.0,5.6,6.9,10.01,12,2,59,41.1
Bình Dương,2025-05-15T18:00,31.2,34.0,25.8,0.0,5.6,6.9,10.01,12,3,68,36.9
Bình Dương,2025-05-15T21:00,27.8,34.0,25.8,0.2,5.6,6.9,10.01,12,80,84,34.0
Bình Phước,2025-05-13T00:00,25.8,32.7,25.0,1.2,5.9,8.5,10.0,12,95,92,31.9
Bình Phước,2025-05-13T03:00,25.3,32.7,25.0,0.7,5.9,8.5,10.0,12,80,92,31.0
Bình Phước,2025-05-13T06:00,25.0,32.7,25.0,0.1,5.9,8.5,10.0,12,3,94,30.5
Bình Phước,2025-05-13T09:00,27.8,32.7,25.0,0.6,5.9,8.5,10.0,12,80,88,34.1
Bình Phước,2025-05-13T12:00,31.4,32.7,25.0,0.0,5.9,8.5,10.0,12,3,67,38.1
Bình Phước,2025-05-13T15:00,32.7,32.7,25.0,0.0,5.9,8.5,10.0,12,3,59,38.5
Bình Phước,2025-05-13T18:00,30.7,32.7,25.0,0.0,5.9,8.5,10.0,12,3,70,36.8
Bình Phước,2025-05-13T21:00,27.7,32.7,25.0,1.7,5.9,8.5,10.0,12,95,82,33.5
Bình Phước,2025-05-14T00:00,26.1,33.4,25.3,0.8,7.0,4.25,11.0,12,95,89,31.9
Bình Phước,2025-05-14T03:00,25.5,33.4,25.3,0.6,7.0,4.25,11.0,12,80,92,31.3
Bình Phước,2025-05-14T06:00,25.3,33.4,25.3,0.0,7.0,4.25,11.0,12,3,95,31.4
Bình Phước,2025-05-14T09:00,28.8,33.4,25.3,0.0,7.0,4.25,11.0,12,3,78,34.3
Bình Phước,2025-05-14T12:00,32.4,33.4,25.3,0.0,7.0,4.25,11.0,12,3,61,39.3
Bình Phước,2025-05-14T15:00,33.4,33.4,25.3,0.0,7.0,4.25,11.0,12,2,57,39.1
Bình Phước,2025-05-14T18:00,30.9,33.4,25.3,0.0,7.0,4.25,11.0,12,3,69,37.1
Bình Phước,2025-05-14T21:00,28.2,33.4,25.3,0.0,7.0,4.25,11.0,12,3,82,34.5
Bình Phước,2025-05-15T00:00,27.0,32.8,25.2,0.1,4.6,1.45,9.01,12,3,90,33.6
Bình Phước,2025-05-15T03:00,26.0,32.8,25.2,0.5,4.6,1.45,9.01,12,80,88,31.6
Bình Phước,2025-05-15T06:00,25.2,32.8,25.2,0.0,4.6,1.45,9.01,12,3,92,30.9
Bình Phước,2025-05-15T09:00,28.9,32.8,25.2,0.0,4.6,1.45,9.01,12,3,76,34.9
Bình Phước,2025-05-15T12:00,32.0,32.8,25.2,0.0,4.6,1.45,9.01,12,3,65,39.6
Bình Phước,2025-05-15T15:00,32.8,32.8,25.2,0.0,4.6,1.45,9.01,12,3,63,38.8
Bình Phước,2025-05-15T18:00,29.9,32.8,25.2,0.4,4.6,1.45,9.01,12,80,78,36.6
Bình Phước,2025-05-15T21:00,27.9,32.8,25.2,0.0,4.6,1.45,9.01,12,3,85,34.3
Bình Định,2025-05-13T00:00,23.4,30.3,22.8,0.0,9.0,7.85,7.3,12,3,96,28.6
Bình Định,2025-05-13T03:00,22.9,30.3,22.8,0.0,9.0,7.85,7.3,12,45,98,27.9
Bình Định,2025-05-13T06:00,23.0,30.3,22.8,0.0,9.0,7.85,7.3,12,45,97,27.9
Bình Định,2025-05-13T09:00,26.8,30.3,22.8,0.0,9.0,7.85,7.3,12,3,76,31.4
Bình Định,2025-05-13T12:00,30.0,30.3,22.8,0.3,9.0,7.85,7.3,12,80,62,35.1
Bình Định,2025-05-13T15:00,29.0,30.3,22.8,0.6,9.0,7.85,7.3,12,80,70,33.2
Bình Định,2025-05-13T18:00,25.6,30.3,22.8,0.5,9.0,7.85,7.3,12,80,85,30.4
Bình Định,2025-05-13T21:00,24.4,30.3,22.8,0.0,9.0,7.85,7.3,12,2,93,29.6
Bình Định,2025-05-14T00:00,23.7,31.7,23.2,0.0,8.8,5.75,8.0,12,45,96,28.7
Bình Định,2025-05-14T03:00,23.2,31.7,23.2,0.0,8.8,5.75,8.0,12,45,96,27.9
Bình Định,2025-05-14T06:00,23.6,31.7,23.2,0.0,8.8,5.75,8.0,12,3,93,28.0
Bình Định,2025-05-14T09:00,28.4,31.7,23.2,0.0,8.8,5.75,8.0,12,3,73,33.3
Bình Định,2025-05-14T12:00,31.4,31.7,23.2,0.0,8.8,5.75,8.0,12,3,60,36.9
Bình Định,2025-05-14T15:00,28.4,31.7,23.2,3.4,8.8,5.75,8.0,12,96,76,33.7
Bình Định,2025-05-14T18:00,25.8,31.7,23.2,2.4,8.8,5.75,8.0,12,96,87,31.4
Bình Định,2025-05-14T21:00,24.9,31.7,23.2,0.0,8.8,5.75,8.0,12,3,94,30.6
Bình Định,2025-05-15T00:00,24.3,32.0,23.7,0.0,9.0,9.15,8.9,12,3,96,29.8
Bình Định,2025-05-15T03:00,23.9,32.0,23.7,0.0,9.0,9.15,8.9,12,3,96,29.0
Bình Định,2025-05-15T06:00,23.9,32.0,23.7,0.0,9.0,9.15,8.9,12,3,94,28.9
Bình Định,2025-05-15T09:00,27.9,32.0,23.7,0.0,9.0,9.15,8.9,12,3,79,33.3
Bình Định,2025-05-15T12:00,31.4,32.0,23.7,0.0,9.0,9.15,8.9,12,3,63,38.2
Bình Định,2025-05-15T15:00,30.0,32.0,23.7,0.4,9.0,9.15,8.9,12,80,66,34.1
Bình Định,2025-05-15T18:00,27.3,32.0,23.7,0.1,9.0,9.15,8.9,12,3,77,32.1
Bình Định,2025-05-15T21:00,25.2,32.0,23.7,0.0,9.0,9.15,8.9,12,3,87,30.3
