time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco,source,province
2025-03-17 18:00:00,26.4,24.1,87.0,,,69.0,10.4,,1011.0,,,Meteostat,Ca Mau
2025-03-17 19:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-17 20:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-17 21:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-17 22:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-17 23:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-18 00:00:00,26.6,23.7,84.0,,,57.0,11.9,,1011.9,,,Meteostat,Ca Mau
2025-03-18 01:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-18 02:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-18 03:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-18 04:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-18 05:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-18 06:00:00,29.8,23.3,68.0,,,119.0,13.7,,1011.1,,,Meteostat,Ca Mau
2025-03-18 07:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-18 08:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-18 09:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-18 10:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-18 11:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-18 12:00:00,27.3,23.1,78.0,,,88.0,6.8,,1010.6,,,Meteostat,Ca Mau
2025-03-18 13:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-18 14:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-18 15:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-18 16:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-18 17:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-18 18:00:00,26.2,23.5,85.0,,,92.0,15.1,,1012.7,,,Meteostat,Ca Mau
2025-03-18 19:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-18 20:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-18 21:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-18 22:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-18 23:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-19 00:00:00,25.8,21.9,79.0,,,69.0,18.4,,1013.7,,,Meteostat,Ca Mau
2025-03-19 01:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-19 02:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-19 03:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-19 04:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-19 05:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-19 06:00:00,31.5,20.8,53.0,,,91.0,16.9,,1012.5,,,Meteostat,Ca Mau
2025-03-19 07:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-19 08:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-19 09:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-19 10:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-19 11:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-19 12:00:00,26.4,21.8,76.0,,,109.0,15.5,,1012.5,,,Meteostat,Ca Mau
2025-03-19 13:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-19 14:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-19 15:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-19 16:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-19 17:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-19 18:00:00,25.0,21.7,82.0,,,87.0,15.5,,1014.4,,,Meteostat,Ca Mau
2025-03-19 19:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-19 20:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-19 21:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-19 22:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-19 23:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-20 00:00:00,24.7,21.0,80.0,,,75.0,14.8,,1015.6,,,Meteostat,Ca Mau
2025-03-20 01:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-20 02:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-20 03:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-20 04:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-20 05:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-20 06:00:00,32.4,18.2,43.0,,,95.0,16.2,,1013.5,,,Meteostat,Ca Mau
2025-03-20 07:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-20 08:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-20 09:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-20 10:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-20 11:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-20 12:00:00,25.5,21.8,80.0,,,115.0,13.7,,1012.9,,,Meteostat,Ca Mau
2025-03-20 13:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-20 14:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-20 15:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-20 16:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-20 17:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-20 18:00:00,24.5,21.4,83.0,,,91.0,7.9,,1014.4,,,Meteostat,Ca Mau
2025-03-20 19:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-20 20:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-20 21:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-20 22:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-20 23:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-21 00:00:00,24.8,21.3,81.0,,,60.0,10.1,,1015.0,,,Meteostat,Ca Mau
2025-03-21 01:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-21 02:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-21 03:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-21 04:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-21 05:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-21 06:00:00,33.5,19.2,43.0,,,36.0,9.7,,1012.9,,,Meteostat,Ca Mau
2025-03-21 07:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-21 08:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-21 09:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-21 10:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-21 11:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-21 12:00:00,26.7,22.3,77.0,,,160.0,6.8,,1013.2,,,Meteostat,Ca Mau
2025-03-21 13:00:00,,,,,,,,,,,,Meteostat,Ca Mau
2025-03-21 14:00:00,26.3,22.4,79.0,,,100.0,18.7,,1014.7,,,Meteostat,Ca Mau
2025-03-21 15:00:00,26.3,22.4,79.0,0.0,,88.0,19.1,,1015.2,,3.0,Meteostat,Ca Mau
2025-03-21 16:00:00,26.3,22.6,80.0,0.0,,82.0,20.5,,1015.1,,3.0,Meteostat,Ca Mau
2025-03-21 17:00:00,26.1,22.2,79.0,0.0,,80.0,20.9,,1014.5,,3.0,Meteostat,Ca Mau
2025-03-21 18:00:00,26.0,21.7,77.0,0.0,,86.0,20.2,,1013.5,,3.0,Meteostat,Ca Mau
2025-03-21 19:00:00,26.1,21.5,76.0,0.0,,79.0,18.7,,1012.3,,3.0,Meteostat,Ca Mau
2025-03-21 20:00:00,26.0,21.0,74.0,0.0,,69.0,18.0,,1011.7,,3.0,Meteostat,Ca Mau
2025-03-21 21:00:00,25.9,20.7,73.0,0.0,,74.0,16.6,,1011.8,,3.0,Meteostat,Ca Mau
2025-03-21 22:00:00,25.9,20.7,73.0,0.0,,76.0,17.6,,1012.0,,3.0,Meteostat,Ca Mau
2025-03-21 23:00:00,25.6,20.8,75.0,0.0,,80.0,19.1,,1012.4,,3.0,Meteostat,Ca Mau
2025-03-22 00:00:00,26.4,21.4,74.0,0.0,,71.0,19.4,,1012.6,,3.0,Meteostat,Ca Mau
2025-03-22 01:00:00,27.9,21.4,68.0,0.0,,71.0,23.0,,1013.3,,3.0,Meteostat,Ca Mau
2025-03-22 02:00:00,29.5,21.5,62.0,0.0,,65.0,21.6,,1013.5,,3.0,Meteostat,Ca Mau
2025-03-22 03:00:00,31.4,20.7,53.0,0.0,,72.0,22.3,,1013.5,,2.0,Meteostat,Ca Mau
2025-03-22 04:00:00,33.2,19.7,45.0,0.0,,72.0,24.1,,1013.2,,2.0,Meteostat,Ca Mau
2025-03-22 05:00:00,34.2,19.1,41.0,0.0,,82.0,26.3,,1012.1,,3.0,Meteostat,Ca Mau
2025-03-22 06:00:00,32.7,20.9,50.0,0.0,,107.0,31.3,,1011.5,,3.0,Meteostat,Ca Mau
2025-03-22 07:00:00,31.2,21.4,56.0,0.0,,114.0,33.1,,1010.9,,3.0,Meteostat,Ca Mau
2025-03-22 08:00:00,30.9,21.4,57.0,0.0,,109.0,32.4,,1010.3,,3.0,Meteostat,Ca Mau
2025-03-22 09:00:00,29.9,21.6,61.0,0.0,,107.0,31.0,,1010.1,,3.0,Meteostat,Ca Mau
2025-03-22 10:00:00,29.2,21.7,64.0,0.0,,113.0,27.7,,1010.2,,3.0,Meteostat,Ca Mau
2025-03-22 11:00:00,27.3,22.5,75.0,0.0,,113.0,26.6,,1011.3,,1.0,Meteostat,Ca Mau
2025-03-22 12:00:00,26.4,22.9,81.0,0.0,,113.0,23.0,,1012.3,,1.0,Meteostat,Ca Mau
2025-03-22 13:00:00,26.2,22.7,81.0,0.0,,106.0,21.2,,1013.0,,1.0,Meteostat,Ca Mau
2025-03-22 14:00:00,26.1,22.4,80.0,0.0,,99.0,20.5,,1013.5,,1.0,Meteostat,Ca Mau
2025-03-22 15:00:00,26.0,22.3,80.0,0.0,,98.0,22.0,,1013.9,,3.0,Meteostat,Ca Mau
