time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco,source,province
2025-03-18 15:00:00,16.5,16.2,98.0,,,340.0,7.2,,1024.3,,,Meteostat,Thua Thien Hue
2025-03-18 16:00:00,17.0,17.0,100.0,,,290.0,16.6,,,,,Meteostat,Thua Thien Hue
2025-03-18 17:00:00,17.0,17.0,100.0,,,290.0,18.4,,,,,Meteostat,Thua Thien Hue
2025-03-18 18:00:00,16.4,16.1,98.0,,,290.0,7.2,,1023.4,,,Meteostat,Thua Thien Hue
2025-03-18 19:00:00,17.0,16.0,94.0,,,280.0,16.6,,,,,Meteostat,Thua Thien Hue
2025-03-18 20:00:00,17.0,16.0,94.0,,,290.0,16.6,,,,,Meteostat,Thua Thien Hue
2025-03-18 21:00:00,16.0,15.0,94.0,,,320.0,3.6,,1023.0,,,Meteostat,Thua Thien Hue
2025-03-18 22:00:00,16.0,16.0,100.0,,,300.0,18.4,,,,,Meteostat,Thua Thien Hue
2025-03-18 23:00:00,16.0,16.0,100.0,,,300.0,16.6,,,,,Meteostat,Thua Thien Hue
2025-03-19 00:00:00,16.0,15.4,96.0,,,320.0,10.8,,1024.7,,,Meteostat,Thua Thien Hue
2025-03-19 01:00:00,16.0,16.0,100.0,,,270.0,16.6,,,,,Meteostat,Thua Thien Hue
2025-03-19 02:00:00,17.0,16.0,94.0,,,280.0,14.8,,,,,Meteostat,Thua Thien Hue
2025-03-19 03:00:00,16.6,16.0,96.0,,,290.0,7.2,,1026.1,,,Meteostat,Thua Thien Hue
2025-03-19 04:00:00,17.0,16.0,94.0,,,260.0,14.8,,,,,Meteostat,Thua Thien Hue
2025-03-19 05:00:00,17.0,16.0,94.0,,,250.0,14.8,,,,,Meteostat,Thua Thien Hue
2025-03-19 06:00:00,17.2,15.4,89.0,,,290.0,7.2,,1024.1,,,Meteostat,Thua Thien Hue
2025-03-19 07:00:00,18.0,16.0,88.0,,,260.0,18.4,,,,,Meteostat,Thua Thien Hue
2025-03-19 08:00:00,17.0,16.0,94.0,,,260.0,14.8,,,,,Meteostat,Thua Thien Hue
2025-03-19 09:00:00,16.6,15.5,93.0,,,290.0,7.2,,1022.6,,,Meteostat,Thua Thien Hue
2025-03-19 10:00:00,17.0,16.0,94.0,,,270.0,14.8,,,,,Meteostat,Thua Thien Hue
2025-03-19 11:00:00,17.0,16.0,94.0,,,260.0,14.8,,,,,Meteostat,Thua Thien Hue
2025-03-19 12:00:00,16.7,15.1,90.0,,,270.0,3.6,,1023.2,,,Meteostat,Thua Thien Hue
2025-03-19 13:00:00,17.0,16.0,94.0,,,230.0,7.6,,,,,Meteostat,Thua Thien Hue
2025-03-19 14:00:00,17.0,16.0,94.0,,,230.0,9.4,,,,,Meteostat,Thua Thien Hue
2025-03-19 15:00:00,16.6,15.1,91.0,,,250.0,3.6,,1024.9,,,Meteostat,Thua Thien Hue
2025-03-19 16:00:00,17.0,15.0,88.0,,,210.0,5.4,,,,,Meteostat,Thua Thien Hue
2025-03-19 17:00:00,17.0,15.0,88.0,,,220.0,7.6,,,,,Meteostat,Thua Thien Hue
2025-03-19 18:00:00,16.8,14.6,87.0,,,270.0,3.6,,1023.9,,,Meteostat,Thua Thien Hue
2025-03-19 19:00:00,17.0,15.0,88.0,,,190.0,3.6,,,,,Meteostat,Thua Thien Hue
2025-03-19 20:00:00,17.0,16.0,94.0,,,230.0,7.6,,,,,Meteostat,Thua Thien Hue
2025-03-19 21:00:00,17.0,15.9,93.0,,,210.0,5.4,,1023.1,,,Meteostat,Thua Thien Hue
2025-03-19 22:00:00,17.0,16.0,94.0,,,230.0,5.4,,,,,Meteostat,Thua Thien Hue
2025-03-19 23:00:00,17.0,16.0,94.0,,,180.0,3.6,,,,,Meteostat,Thua Thien Hue
2025-03-20 00:00:00,17.1,15.8,92.0,,,320.0,7.2,,1024.7,,,Meteostat,Thua Thien Hue
2025-03-20 01:00:00,17.0,16.0,94.0,,,230.0,5.4,,,,,Meteostat,Thua Thien Hue
2025-03-20 02:00:00,17.0,16.0,94.0,,,220.0,5.4,,,,,Meteostat,Thua Thien Hue
2025-03-20 03:00:00,17.9,16.6,92.0,,,230.0,9.4,,1025.5,,,Meteostat,Thua Thien Hue
2025-03-20 04:00:00,18.0,16.0,88.0,,,230.0,9.4,,,,,Meteostat,Thua Thien Hue
2025-03-20 05:00:00,18.0,16.0,88.0,,,260.0,11.2,,,,,Meteostat,Thua Thien Hue
2025-03-20 06:00:00,18.8,15.3,80.0,,,200.0,5.4,,1022.8,,,Meteostat,Thua Thien Hue
2025-03-20 07:00:00,18.0,16.0,88.0,,,220.0,5.4,,,,,Meteostat,Thua Thien Hue
2025-03-20 08:00:00,18.0,17.0,94.0,,,240.0,5.4,,,,,Meteostat,Thua Thien Hue
2025-03-20 09:00:00,17.8,16.5,92.0,,,240.0,7.6,,1021.1,,,Meteostat,Thua Thien Hue
2025-03-20 10:00:00,18.0,17.0,94.0,,,210.0,5.4,,,,,Meteostat,Thua Thien Hue
2025-03-20 11:00:00,18.0,17.0,94.0,,,280.0,5.4,,,,,Meteostat,Thua Thien Hue
2025-03-20 12:00:00,17.6,16.5,93.0,,,200.0,3.6,,1021.9,,,Meteostat,Thua Thien Hue
2025-03-20 13:00:00,18.0,17.0,94.0,,,220.0,3.6,,,,,Meteostat,Thua Thien Hue
2025-03-20 14:00:00,19.0,16.0,83.0,,,200.0,5.4,,,,,Meteostat,Thua Thien Hue
2025-03-20 15:00:00,17.2,16.6,96.0,,,210.0,5.4,,1023.3,,,Meteostat,Thua Thien Hue
2025-03-20 16:00:00,18.0,17.0,94.0,,,210.0,5.4,,,,,Meteostat,Thua Thien Hue
2025-03-20 17:00:00,18.0,17.0,94.0,,,250.0,5.4,,,,,Meteostat,Thua Thien Hue
2025-03-20 18:00:00,16.6,16.3,98.0,,,280.0,3.6,,1022.2,,,Meteostat,Thua Thien Hue
2025-03-20 19:00:00,17.0,17.0,100.0,,,260.0,3.6,,,,,Meteostat,Thua Thien Hue
2025-03-20 20:00:00,17.0,17.0,100.0,,,260.0,5.4,,,,,Meteostat,Thua Thien Hue
2025-03-20 21:00:00,17.0,16.7,98.0,,,230.0,5.4,,1021.9,,,Meteostat,Thua Thien Hue
2025-03-20 22:00:00,18.0,17.0,94.0,,,310.0,3.6,,,,,Meteostat,Thua Thien Hue
2025-03-20 23:00:00,18.0,17.0,94.0,,,330.0,3.6,,,,,Meteostat,Thua Thien Hue
2025-03-21 00:00:00,17.4,17.1,98.0,,,240.0,3.6,,1023.8,,,Meteostat,Thua Thien Hue
2025-03-21 01:00:00,17.0,17.0,100.0,,,220.0,7.6,,,,,Meteostat,Thua Thien Hue
2025-03-21 02:00:00,19.0,18.0,94.0,,,190.0,5.4,,,,,Meteostat,Thua Thien Hue
2025-03-21 03:00:00,19.0,17.3,90.0,,,250.0,3.6,,1024.4,,,Meteostat,Thua Thien Hue
2025-03-21 04:00:00,21.0,17.0,78.0,,,270.0,9.4,,,,,Meteostat,Thua Thien Hue
2025-03-21 05:00:00,22.0,16.9,73.0,,,300.0,9.4,,,,,Meteostat,Thua Thien Hue
2025-03-21 06:00:00,22.3,16.1,68.0,,,340.0,7.2,,1021.4,,,Meteostat,Thua Thien Hue
2025-03-21 07:00:00,22.0,18.0,78.0,,,330.0,11.2,,,,,Meteostat,Thua Thien Hue
2025-03-21 08:00:00,23.0,17.0,69.0,,,330.0,9.4,,,,,Meteostat,Thua Thien Hue
2025-03-21 09:00:00,22.8,15.1,62.0,,,360.0,3.6,,1018.9,,,Meteostat,Thua Thien Hue
2025-03-21 10:00:00,22.0,18.0,78.0,,,330.0,11.2,,,,,Meteostat,Thua Thien Hue
2025-03-21 11:00:00,20.0,18.0,88.0,,,330.0,7.6,,1019.0,,,Meteostat,Thua Thien Hue
2025-03-21 12:00:00,20.1,17.5,85.0,,,330.0,3.6,,1020.1,,,Meteostat,Thua Thien Hue
2025-03-21 13:00:00,20.0,18.0,88.0,,,270.0,3.6,,1021.0,,5.0,Meteostat,Thua Thien Hue
2025-03-21 14:00:00,19.0,18.0,94.0,,,180.0,1.8,,1021.0,,5.0,Meteostat,Thua Thien Hue
2025-03-21 15:00:00,18.0,17.2,95.0,0.0,,200.0,5.4,,1021.4,,5.0,Meteostat,Thua Thien Hue
2025-03-21 16:00:00,19.0,18.0,94.0,0.0,,240.0,3.6,,1021.0,,5.0,Meteostat,Thua Thien Hue
2025-03-21 17:00:00,18.0,17.0,94.0,0.0,,260.0,3.6,,1020.0,,5.0,Meteostat,Thua Thien Hue
2025-03-21 18:00:00,16.9,16.4,97.0,0.0,,220.0,3.6,,1019.9,,5.0,Meteostat,Thua Thien Hue
2025-03-21 19:00:00,17.0,17.0,100.0,0.0,,310.0,1.8,,1019.0,,5.0,Meteostat,Thua Thien Hue
2025-03-21 20:00:00,17.0,17.0,100.0,0.0,,190.0,1.8,,1019.0,,5.0,Meteostat,Thua Thien Hue
2025-03-21 21:00:00,16.0,16.0,100.0,0.0,,0.0,0.0,,1019.0,,5.0,Meteostat,Thua Thien Hue
2025-03-21 22:00:00,17.0,17.0,100.0,0.0,,310.0,1.8,,1019.0,,5.0,Meteostat,Thua Thien Hue
2025-03-21 23:00:00,17.0,17.0,100.0,0.0,,330.0,3.6,,1020.0,,5.0,Meteostat,Thua Thien Hue
2025-03-22 00:00:00,17.1,16.9,99.0,0.0,,280.0,5.4,,1020.8,,5.0,Meteostat,Thua Thien Hue
2025-03-22 01:00:00,19.0,18.0,94.0,0.0,,310.0,5.4,,1021.0,,5.0,Meteostat,Thua Thien Hue
2025-03-22 02:00:00,20.0,18.0,88.0,0.0,,310.0,9.4,,1021.0,,5.0,Meteostat,Thua Thien Hue
2025-03-22 03:00:00,21.0,18.2,84.0,0.0,,320.0,5.4,,1021.4,,5.0,Meteostat,Thua Thien Hue
