time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco,source,province
2025-03-17 18:00:00,17.9,10.0,60.0,,,143.0,19.4,,1019.7,,,Meteostat,Son La
2025-03-17 19:00:00,,,,,,,,,,,,Meteostat,Son La
2025-03-17 20:00:00,,,,,,,,,,,,Meteostat,Son La
2025-03-17 21:00:00,,,,,,,,,,,,Meteostat,Son La
2025-03-17 22:00:00,,,,,,,,,,,,Meteostat,Son La
2025-03-17 23:00:00,,,,,,,,,,,,Meteostat,Son La
2025-03-18 00:00:00,17.0,9.2,60.0,,,136.0,21.6,,1023.3,,,Meteostat,Son La
2025-03-18 01:00:00,,,,,,,,,,,,Meteostat,Son La
2025-03-18 02:00:00,,,,,,,,,,,,Meteostat,Son La
2025-03-18 03:00:00,,,,,,,,,,,,Meteostat,Son La
2025-03-18 04:00:00,,,,,,,,,,,,Meteostat,Son La
2025-03-18 05:00:00,,,,,,,,,,,,Meteostat,Son La
2025-03-18 06:00:00,19.7,8.1,47.0,,,124.0,16.9,,1023.0,,,Meteostat,Son La
2025-03-18 07:00:00,,,,,,,,,,,,Meteostat,Son La
2025-03-18 08:00:00,,,,,,,,,,,,Meteostat,Son La
2025-03-18 09:00:00,,,,,,,,,,,,Meteostat,Son La
2025-03-18 10:00:00,,,,,,,,,,,,Meteostat,Son La
2025-03-18 11:00:00,,,,,,,,,,,,Meteostat,Son La
2025-03-18 12:00:00,19.4,9.3,52.0,,,131.0,13.0,,1021.6,,,Meteostat,Son La
2025-03-18 13:00:00,,,,,,,,,,,,Meteostat,Son La
2025-03-18 14:00:00,,,,,,,,,,,,Meteostat,Son La
2025-03-18 15:00:00,,,,,,,,,,,,Meteostat,Son La
2025-03-18 16:00:00,,,,,,,,,,,,Meteostat,Son La
2025-03-18 17:00:00,,,,,,,,,,,,Meteostat,Son La
2025-03-18 18:00:00,18.8,9.6,55.0,,,130.0,14.4,,1022.8,,,Meteostat,Son La
2025-03-18 19:00:00,,,,,,,,,,,,Meteostat,Son La
2025-03-18 20:00:00,,,,,,,,,,,,Meteostat,Son La
2025-03-18 21:00:00,,,,,,,,,,,,Meteostat,Son La
2025-03-18 22:00:00,,,,,,,,,,,,Meteostat,Son La
2025-03-18 23:00:00,,,,,,,,,,,,Meteostat,Son La
2025-03-19 00:00:00,18.3,8.6,53.0,,,132.0,18.7,,1024.3,,,Meteostat,Son La
2025-03-19 01:00:00,,,,,,,,,,,,Meteostat,Son La
2025-03-19 02:00:00,,,,,,,,,,,,Meteostat,Son La
2025-03-19 03:00:00,,,,,,,,,,,,Meteostat,Son La
2025-03-19 04:00:00,,,,,,,,,,,,Meteostat,Son La
2025-03-19 05:00:00,,,,,,,,,,,,Meteostat,Son La
2025-03-19 06:00:00,22.8,7.7,38.0,,,128.0,16.9,,1022.5,,,Meteostat,Son La
2025-03-19 07:00:00,,,,,,,,,,,,Meteostat,Son La
2025-03-19 08:00:00,,,,,,,,,,,,Meteostat,Son La
2025-03-19 09:00:00,,,,,,,,,,,,Meteostat,Son La
2025-03-19 10:00:00,,,,,,,,,,,,Meteostat,Son La
2025-03-19 11:00:00,,,,,,,,,,,,Meteostat,Son La
2025-03-19 12:00:00,21.2,8.1,43.0,,,137.0,14.4,,1021.2,,,Meteostat,Son La
2025-03-19 13:00:00,,,,,,,,,,,,Meteostat,Son La
2025-03-19 14:00:00,,,,,,,,,,,,Meteostat,Son La
