time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco,source,province
2025-03-17 18:00:00,18.6,17.1,91.0,,,70.0,3.6,,1016.3,,,Meteostat,Gia Lai
2025-03-17 19:00:00,,,,,,,,,,,,Meteostat,Gia Lai
2025-03-17 20:00:00,,,,,,,,,,,,Meteostat,Gia Lai
2025-03-17 21:00:00,18.2,17.4,95.0,,,90.0,3.6,,1015.2,,,Meteostat,Gia Lai
2025-03-17 22:00:00,,,,,,,,,,,,Meteostat,Gia Lai
2025-03-17 23:00:00,,,,,,,,,,,,Meteostat,Gia Lai
2025-03-18 00:00:00,17.6,16.6,94.0,,,70.0,3.6,,1017.6,,,Meteostat,Gia Lai
2025-03-18 01:00:00,,,,,,,,,,,,Meteostat,Gia Lai
2025-03-18 02:00:00,,,,,,,,,,,,Meteostat,Gia Lai
2025-03-18 03:00:00,26.0,17.1,58.0,,,70.0,7.2,,1016.3,,,Meteostat,Gia Lai
2025-03-18 04:00:00,,,,,,,,,,,,Meteostat,Gia Lai
2025-03-18 05:00:00,,,,,,,,,,,,Meteostat,Gia Lai
2025-03-18 06:00:00,27.8,16.7,51.0,,,20.0,7.2,,1013.5,,,Meteostat,Gia Lai
2025-03-18 07:00:00,,,,,,,,,,,,Meteostat,Gia Lai
2025-03-18 08:00:00,,,,,,,,,,,,Meteostat,Gia Lai
2025-03-18 09:00:00,25.6,16.2,56.0,,,20.0,21.6,,1012.7,,,Meteostat,Gia Lai
2025-03-18 10:00:00,,,,,,,,,,,,Meteostat,Gia Lai
2025-03-18 11:00:00,,,,,,,,,,,,Meteostat,Gia Lai
2025-03-18 12:00:00,20.7,15.3,71.0,,,50.0,7.2,,1016.1,,,Meteostat,Gia Lai
2025-03-18 13:00:00,,,,,,,,,,,,Meteostat,Gia Lai
2025-03-18 14:00:00,,,,,,,,,,,,Meteostat,Gia Lai
2025-03-18 15:00:00,18.8,15.3,80.0,,,20.0,7.2,,1018.9,,,Meteostat,Gia Lai
2025-03-18 16:00:00,,,,,,,,,,,,Meteostat,Gia Lai
2025-03-18 17:00:00,,,,,,,,,,,,Meteostat,Gia Lai
2025-03-18 18:00:00,17.4,15.0,86.0,,,20.0,10.8,,1018.7,,,Meteostat,Gia Lai
2025-03-18 19:00:00,,,,,,,,,,,,Meteostat,Gia Lai
2025-03-18 20:00:00,,,,,,,,,,,,Meteostat,Gia Lai
2025-03-18 21:00:00,16.8,13.3,80.0,,,70.0,7.2,,1018.8,,,Meteostat,Gia Lai
2025-03-18 22:00:00,,,,,,,,,,,,Meteostat,Gia Lai
2025-03-18 23:00:00,,,,,,,,,,,,Meteostat,Gia Lai
2025-03-19 00:00:00,17.7,14.6,82.0,,,50.0,7.2,,1019.7,,,Meteostat,Gia Lai
2025-03-19 01:00:00,,,,,,,,,,,,Meteostat,Gia Lai
