time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco,source,province
2025-03-17 17:00:00,17.0,11.1,68.0,,,50.0,5.4,,1018.1,,2.0,Meteostat,Ha Noi
2025-03-17 18:00:00,17.0,11.9,72.0,,,40.0,7.6,,1018.7,,2.0,Meteostat,Ha Noi
2025-03-17 19:00:00,17.0,11.1,68.0,,,50.0,5.4,,1018.5,,2.0,Meteostat,Ha Noi
2025-03-17 20:00:00,17.0,7.9,55.0,,,50.0,11.2,,1018.2,,2.0,Meteostat,Ha Noi
2025-03-17 21:00:00,17.0,7.9,55.0,,,30.0,9.4,,1018.0,,2.0,Meteostat,Ha Noi
2025-03-17 22:00:00,17.0,7.9,55.0,,,30.0,9.4,,1018.8,,2.0,Meteostat,Ha Noi
2025-03-17 23:00:00,16.0,8.0,59.0,,,50.0,5.4,,1019.6,,2.0,Meteostat,Ha Noi
2025-03-18 00:00:00,17.0,7.9,55.0,,,30.0,5.4,,1020.4,,2.0,Meteostat,Ha Noi
2025-03-18 01:00:00,17.0,7.9,55.0,,,30.0,7.6,,1020.9,,2.0,Meteostat,Ha Noi
2025-03-18 02:00:00,18.0,8.0,52.0,,,30.0,14.8,,1021.4,,2.0,Meteostat,Ha Noi
2025-03-18 03:00:00,18.0,7.1,49.0,,,30.0,18.4,,1022.0,,2.0,Meteostat,Ha Noi
2025-03-18 04:00:00,18.0,8.0,52.0,,,10.0,14.8,,1021.7,,1.0,Meteostat,Ha Noi
2025-03-18 05:00:00,19.0,8.9,52.0,,,360.0,14.8,,1021.4,,1.0,Meteostat,Ha Noi
2025-03-18 06:00:00,20.0,9.0,49.0,,,360.0,16.6,,1021.2,,2.0,Meteostat,Ha Noi
2025-03-18 07:00:00,20.0,9.0,49.0,,,360.0,13.0,,1020.2,,2.0,Meteostat,Ha Noi
2025-03-18 08:00:00,20.0,9.0,49.0,,,10.0,13.0,,1019.2,,2.0,Meteostat,Ha Noi
2025-03-18 09:00:00,20.0,8.0,46.0,,,10.0,11.2,,1018.2,,2.0,Meteostat,Ha Noi
2025-03-18 10:00:00,20.0,9.0,49.0,,,330.0,7.6,,1018.5,,2.0,Meteostat,Ha Noi
2025-03-18 11:00:00,19.0,8.0,49.0,,,340.0,7.6,,1018.8,,2.0,Meteostat,Ha Noi
2025-03-18 12:00:00,19.0,8.9,52.0,,,340.0,5.4,,1019.1,,2.0,Meteostat,Ha Noi
2025-03-18 13:00:00,19.0,8.9,52.0,,,340.0,7.6,,1019.5,,2.0,Meteostat,Ha Noi
2025-03-18 14:00:00,19.0,8.9,52.0,,,30.0,9.4,,1020.0,,2.0,Meteostat,Ha Noi
2025-03-18 15:00:00,18.0,8.0,52.0,,,20.0,7.6,,1020.4,,2.0,Meteostat,Ha Noi
2025-03-18 16:00:00,18.0,8.0,52.0,,,20.0,9.4,,1020.9,,1.0,Meteostat,Ha Noi
2025-03-18 17:00:00,18.0,8.0,52.0,,,360.0,11.2,,1021.5,,2.0,Meteostat,Ha Noi
2025-03-18 18:00:00,18.0,8.0,52.0,,,10.0,7.6,,1022.0,,2.0,Meteostat,Ha Noi
2025-03-18 19:00:00,17.0,8.9,59.0,,,340.0,7.6,,1022.0,,2.0,Meteostat,Ha Noi
2025-03-18 20:00:00,17.0,7.9,55.0,,,317.0,3.6,,1022.1,,2.0,Meteostat,Ha Noi
2025-03-18 21:00:00,17.0,7.9,55.0,,,330.0,3.6,,1022.1,,2.0,Meteostat,Ha Noi
2025-03-18 22:00:00,17.0,9.9,63.0,,,320.0,5.4,,1022.1,,2.0,Meteostat,Ha Noi
2025-03-18 23:00:00,16.0,9.0,63.0,,,0.0,0.0,,1022.1,,2.0,Meteostat,Ha Noi
2025-03-19 00:00:00,17.0,9.9,63.0,,,348.0,3.6,,1022.1,,2.0,Meteostat,Ha Noi
2025-03-19 01:00:00,18.0,9.1,56.0,,,320.0,3.6,,1022.3,,2.0,Meteostat,Ha Noi
2025-03-19 02:00:00,19.0,7.1,46.0,,,360.0,11.2,,1022.5,,2.0,Meteostat,Ha Noi
2025-03-19 03:00:00,21.0,6.9,40.0,,,10.0,14.8,,1022.6,,2.0,Meteostat,Ha Noi
2025-03-19 04:00:00,21.0,6.9,40.0,,,20.0,16.6,,1022.3,,2.0,Meteostat,Ha Noi
2025-03-19 05:00:00,22.0,5.8,35.0,,,10.0,16.6,,1022.0,,2.0,Meteostat,Ha Noi
2025-03-19 06:00:00,23.0,7.1,36.0,,,309.0,11.2,,1021.6,,2.0,Meteostat,Ha Noi
2025-03-19 07:00:00,22.0,7.0,38.0,,,10.0,9.4,,1020.0,,2.0,Meteostat,Ha Noi
2025-03-19 08:00:00,22.0,8.1,41.0,,,300.0,7.6,,1018.5,,2.0,Meteostat,Ha Noi
2025-03-19 09:00:00,22.0,7.0,38.0,,,310.0,9.4,,1016.9,,1.0,Meteostat,Ha Noi
2025-03-19 10:00:00,22.0,7.0,38.0,,,310.0,11.2,,1017.2,,1.0,Meteostat,Ha Noi
2025-03-19 11:00:00,21.0,7.9,43.0,,,290.0,18.4,,1017.6,,2.0,Meteostat,Ha Noi
2025-03-19 12:00:00,20.0,9.0,49.0,,,290.0,16.6,,1017.9,,2.0,Meteostat,Ha Noi
2025-03-19 13:00:00,20.0,9.0,49.0,,,300.0,13.0,,1018.7,,2.0,Meteostat,Ha Noi
2025-03-19 14:00:00,19.0,8.9,52.0,,,300.0,13.0,,1019.4,,2.0,Meteostat,Ha Noi
2025-03-19 15:00:00,19.0,8.9,52.0,,,300.0,13.0,,1020.2,,2.0,Meteostat,Ha Noi
2025-03-19 16:00:00,19.0,10.0,56.0,,,290.0,14.8,,1020.5,,2.0,Meteostat,Ha Noi
2025-03-19 17:00:00,19.0,10.0,56.0,,,300.0,11.2,,1020.8,,2.0,Meteostat,Ha Noi
2025-03-19 18:00:00,18.0,11.1,64.0,,,300.0,7.6,,1021.0,,2.0,Meteostat,Ha Noi
2025-03-19 19:00:00,18.0,11.1,64.0,,,290.0,7.6,,1020.8,,2.0,Meteostat,Ha Noi
2025-03-19 20:00:00,18.0,12.0,68.0,,,280.0,7.6,,1020.6,,2.0,Meteostat,Ha Noi
2025-03-19 21:00:00,17.0,11.9,72.0,,,320.0,5.4,,1020.3,,2.0,Meteostat,Ha Noi
2025-03-19 22:00:00,17.0,11.9,72.0,,,290.0,7.6,,1020.6,,2.0,Meteostat,Ha Noi
2025-03-19 23:00:00,17.0,11.9,72.0,,,300.0,7.6,,1020.9,,2.0,Meteostat,Ha Noi
2025-03-20 00:00:00,17.0,12.9,77.0,,,321.0,3.6,,1021.2,,2.0,Meteostat,Ha Noi
