Province,Time,Temperature,Temp_Max,Temp_Min,Precipitation,Windspeed_Max,UV_Index_Max,Sunshine_Hours,Sundown_Hours,Weather_Code
An Giang,2025-05-04T00:00,26.1,33.4,25.2,0.0,9.3,7.05,9.97,12,3
An Giang,2025-05-04T03:00,25.5,33.4,25.2,0.0,9.3,7.05,9.97,12,2
An Giang,2025-05-04T06:00,25.2,33.4,25.2,0.0,9.3,7.05,9.97,12,2
An Giang,2025-05-04T09:00,28.6,33.4,25.2,0.0,9.3,7.05,9.97,12,2
An Giang,2025-05-04T12:00,32.3,33.4,25.2,0.0,9.3,7.05,9.97,12,3
An Giang,2025-05-04T15:00,33.0,33.4,25.2,0.0,9.3,7.05,9.97,12,3
An Giang,2025-05-04T18:00,28.9,33.4,25.2,0.6,9.3,7.05,9.97,12,80
An Giang,2025-05-04T21:00,27.0,33.4,25.2,0.2,9.3,7.05,9.97,12,3
An Giang,2025-05-05T00:00,26.0,33.8,25.0,0.0,13.3,9.1,10.74,12,3
An Giang,2025-05-05T03:00,25.5,33.8,25.0,0.0,13.3,9.1,10.74,12,3
An Giang,2025-05-05T06:00,25.0,33.8,25.0,0.0,13.3,9.1,10.74,12,3
An Giang,2025-05-05T09:00,28.5,33.8,25.0,0.0,13.3,9.1,10.74,12,3
An Giang,2025-05-05T12:00,32.0,33.8,25.0,0.0,13.3,9.1,10.74,12,3
An Giang,2025-05-05T15:00,33.3,33.8,25.0,0.0,13.3,9.1,10.74,12,3
An Giang,2025-05-05T18:00,29.7,33.8,25.0,0.0,13.3,9.1,10.74,12,3
An Giang,2025-05-05T21:00,26.9,33.8,25.0,0.0,13.3,9.1,10.74,12,1
An Giang,2025-05-06T00:00,26.3,33.5,25.3,0.0,13.3,7.5,10.98,12,1
An Giang,2025-05-06T03:00,25.9,33.5,25.3,0.0,13.3,7.5,10.98,12,1
An Giang,2025-05-06T06:00,25.3,33.5,25.3,0.0,13.3,7.5,10.98,12,2
An Giang,2025-05-06T09:00,29.3,33.5,25.3,0.0,13.3,7.5,10.98,12,1
An Giang,2025-05-06T12:00,33.2,33.5,25.3,0.0,13.3,7.5,10.98,12,1
An Giang,2025-05-06T15:00,31.8,33.5,25.3,0.5,13.3,7.5,10.98,12,80
An Giang,2025-05-06T18:00,30.1,33.5,25.3,0.0,13.3,7.5,10.98,12,3
An Giang,2025-05-06T21:00,27.3,33.5,25.3,0.0,13.3,7.5,10.98,12,0
An Giang,2025-05-07T00:00,26.5,33.6,25.8,0.0,12.7,7.5,10.98,12,0
An Giang,2025-05-07T03:00,26.0,33.6,25.8,0.0,12.7,7.5,10.98,12,1
An Giang,2025-05-07T06:00,25.8,33.6,25.8,0.0,12.7,7.5,10.98,12,2
An Giang,2025-05-07T09:00,29.3,33.6,25.8,0.1,12.7,7.5,10.98,12,2
An Giang,2025-05-07T12:00,32.7,33.6,25.8,0.0,12.7,7.5,10.98,12,2
An Giang,2025-05-07T15:00,33.6,33.6,25.8,0.0,12.7,7.5,10.98,12,2
An Giang,2025-05-07T18:00,30.7,33.6,25.8,0.0,12.7,7.5,10.98,12,2
An Giang,2025-05-07T21:00,27.6,33.6,25.8,0.0,12.7,7.5,10.98,12,1
An Giang,2025-05-08T00:00,27.0,34.0,26.5,0.0,13.5,8.9,10.99,12,2
An Giang,2025-05-08T03:00,26.5,34.0,26.5,0.0,13.5,8.9,10.99,12,1
An Giang,2025-05-08T06:00,26.9,34.0,26.5,0.0,13.5,8.9,10.99,12,2
An Giang,2025-05-08T09:00,30.6,34.0,26.5,0.0,13.5,8.9,10.99,12,2
An Giang,2025-05-08T12:00,33.4,34.0,26.5,0.1,13.5,8.9,10.99,12,2
An Giang,2025-05-08T15:00,34.0,34.0,26.5,0.0,13.5,8.9,10.99,12,2
An Giang,2025-05-08T18:00,30.9,34.0,26.5,0.0,13.5,8.9,10.99,12,2
An Giang,2025-05-08T21:00,28.0,34.0,26.5,0.0,13.5,8.9,10.99,12,3
An Giang,2025-05-09T00:00,27.0,35.1,26.9,0.0,13.0,7.2,11.0,12,1
An Giang,2025-05-09T03:00,26.9,35.1,26.9,0.0,13.0,7.2,11.0,12,2
An Giang,2025-05-09T06:00,27.4,35.1,26.9,0.0,13.0,7.2,11.0,12,1
An Giang,2025-05-09T09:00,30.5,35.1,26.9,0.0,13.0,7.2,11.0,12,3
An Giang,2025-05-09T12:00,33.1,35.1,26.9,0.1,13.0,7.2,11.0,12,3
An Giang,2025-05-09T15:00,34.7,35.1,26.9,0.0,13.0,7.2,11.0,12,2
An Giang,2025-05-09T18:00,31.0,35.1,26.9,0.0,13.0,7.2,11.0,12,2
An Giang,2025-05-09T21:00,28.2,35.1,26.9,0.0,13.0,7.2,11.0,12,2
An Giang,2025-05-10T00:00,27.2,33.8,27.0,0.0,13.0,2.05,11.0,12,2
An Giang,2025-05-10T03:00,27.0,33.8,27.0,0.0,13.0,2.05,11.0,12,2
An Giang,2025-05-10T06:00,27.5,33.8,27.0,0.0,13.0,2.05,11.0,12,3
An Giang,2025-05-10T09:00,30.8,33.8,27.0,0.1,13.0,2.05,11.0,12,80
An Giang,2025-05-10T12:00,33.5,33.8,27.0,0.1,13.0,2.05,11.0,12,3
An Giang,2025-05-10T15:00,33.2,33.8,27.0,0.0,13.0,2.05,11.0,12,3
An Giang,2025-05-10T18:00,30.5,33.8,27.0,0.1,13.0,2.05,11.0,12,3
An Giang,2025-05-10T21:00,28.2,33.8,27.0,0.0,13.0,2.05,11.0,12,3
An Giang,2025-05-11T00:00,27.2,32.0,26.7,0.0,9.5,8.65,7.2,12,3
An Giang,2025-05-11T03:00,26.7,32.0,26.7,0.0,9.5,8.65,7.2,12,3
An Giang,2025-05-11T06:00,27.0,32.0,26.7,0.0,9.5,8.65,7.2,12,3
An Giang,2025-05-11T09:00,30.2,32.0,26.7,0.1,9.5,8.65,7.2,12,80
An Giang,2025-05-11T12:00,32.0,32.0,26.7,0.3,9.5,8.65,7.2,12,80
An Giang,2025-05-11T15:00,31.4,32.0,26.7,0.6,9.5,8.65,7.2,12,80
An Giang,2025-05-11T18:00,29.1,32.0,26.7,0.2,9.5,8.65,7.2,12,3
An Giang,2025-05-11T21:00,27.8,32.0,26.7,0.0,9.5,8.65,7.2,12,3
An Giang,2025-05-12T00:00,27.2,32.1,26.3,0.3,28.0,6.9,9.4,12,51
An Giang,2025-05-12T03:00,26.4,32.1,26.3,0.0,28.0,6.9,9.4,12,3
An Giang,2025-05-12T06:00,26.8,32.1,26.3,0.0,28.0,6.9,9.4,12,3
An Giang,2025-05-12T09:00,30.4,32.1,26.3,0.0,28.0,6.9,9.4,12,2
An Giang,2025-05-12T12:00,32.1,32.1,26.3,0.1,28.0,6.9,9.4,12,51
An Giang,2025-05-12T15:00,28.4,32.1,26.3,0.2,28.0,6.9,9.4,12,51
An Giang,2025-05-12T18:00,26.7,32.1,26.3,0.0,28.0,6.9,9.4,12,3
An Giang,2025-05-12T21:00,26.9,32.1,26.3,0.0,28.0,6.9,9.4,12,3
An Giang,2025-05-13T00:00,26.9,32.3,26.6,0.0,21.9,7.5,9.71,12,3
An Giang,2025-05-13T03:00,26.9,32.3,26.6,0.0,21.9,7.5,9.71,12,3
An Giang,2025-05-13T06:00,26.6,32.3,26.6,0.1,21.9,7.5,9.71,12,51
An Giang,2025-05-13T09:00,29.5,32.3,26.6,0.1,21.9,7.5,9.71,12,51
An Giang,2025-05-13T12:00,32.3,32.3,26.6,0.0,21.9,7.5,9.71,12,3
An Giang,2025-05-13T15:00,29.4,32.3,26.6,0.4,21.9,7.5,9.71,12,51
An Giang,2025-05-13T18:00,27.2,32.3,26.6,0.1,21.9,7.5,9.71,12,51
An Giang,2025-05-13T21:00,26.7,32.3,26.6,0.0,21.9,7.5,9.71,12,3
An Giang,2025-05-14T00:00,26.6,33.6,26.4,0.0,23.3,8.25,7.28,12,3
An Giang,2025-05-14T03:00,26.4,33.6,26.4,0.0,23.3,8.25,7.28,12,3
An Giang,2025-05-14T06:00,26.5,33.6,26.4,0.0,23.3,8.25,7.28,12,3
An Giang,2025-05-14T09:00,28.8,33.6,26.4,0.0,23.3,8.25,7.28,12,3
An Giang,2025-05-14T12:00,32.7,33.6,26.4,0.0,23.3,8.25,7.28,12,3
An Giang,2025-05-14T15:00,33.1,33.6,26.4,0.0,23.3,8.25,7.28,12,3
An Giang,2025-05-14T18:00,30.0,33.6,26.4,0.0,23.3,8.25,7.28,12,2
An Giang,2025-05-14T21:00,28.4,33.6,26.4,0.0,23.3,8.25,7.28,12,3
An Giang,2025-05-15T00:00,27.9,34.1,26.7,0.0,22.0,5.9,11.01,12,3
An Giang,2025-05-15T03:00,26.9,34.1,26.7,0.0,22.0,5.9,11.01,12,3
An Giang,2025-05-15T06:00,27.2,34.1,26.7,0.0,22.0,5.9,11.01,12,3
An Giang,2025-05-15T09:00,30.9,34.1,26.7,0.0,22.0,5.9,11.01,12,2
An Giang,2025-05-15T12:00,33.7,34.1,26.7,0.0,22.0,5.9,11.01,12,2
An Giang,2025-05-15T15:00,33.8,34.1,26.7,0.0,22.0,5.9,11.01,12,2
An Giang,2025-05-15T18:00,30.7,34.1,26.7,0.0,22.0,5.9,11.01,12,1
An Giang,2025-05-15T21:00,29.1,34.1,26.7,0.0,22.0,5.9,11.01,12,2
An Giang,2025-05-16T00:00,28.4,34.5,26.8,0.0,22.3,7.8,9.53,12,3
An Giang,2025-05-16T03:00,27.5,34.5,26.8,0.0,22.3,7.8,9.53,12,3
An Giang,2025-05-16T06:00,26.8,34.5,26.8,0.4,22.3,7.8,9.53,12,51
An Giang,2025-05-16T09:00,30.7,34.5,26.8,0.0,22.3,7.8,9.53,12,3
An Giang,2025-05-16T12:00,34.2,34.5,26.8,0.0,22.3,7.8,9.53,12,3
An Giang,2025-05-16T15:00,34.0,34.5,26.8,0.0,22.3,7.8,9.53,12,3
An Giang,2025-05-16T18:00,31.0,34.5,26.8,0.0,22.3,7.8,9.53,12,2
An Giang,2025-05-16T21:00,29.1,34.5,26.8,0.0,22.3,7.8,9.53,12,2
An Giang,2025-05-17T00:00,28.4,35.1,27.6,0.0,26.3,8.55,10.05,12,2
An Giang,2025-05-17T03:00,27.7,35.1,27.6,0.0,26.3,8.55,10.05,12,3
An Giang,2025-05-17T06:00,27.7,35.1,27.6,0.0,26.3,8.55,10.05,12,3
An Giang,2025-05-17T09:00,31.8,35.1,27.6,0.0,26.3,8.55,10.05,12,3
An Giang,2025-05-17T12:00,34.9,35.1,27.6,0.0,26.3,8.55,10.05,12,3
An Giang,2025-05-17T15:00,34.7,35.1,27.6,0.0,26.3,8.55,10.05,12,3
An Giang,2025-05-17T18:00,31.2,35.1,27.6,0.0,26.3,8.55,10.05,12,2
An Giang,2025-05-17T21:00,29.3,35.1,27.6,0.0,26.3,8.55,10.05,12,3
An Giang,2025-05-18T00:00,28.8,33.5,27.9,0.0,27.4,6.8,11.01,12,3
An Giang,2025-05-18T03:00,28.0,33.5,27.9,0.3,27.4,6.8,11.01,12,51
An Giang,2025-05-18T06:00,28.4,33.5,27.9,0.0,27.4,6.8,11.01,12,3
An Giang,2025-05-18T09:00,31.8,33.5,27.9,0.0,27.4,6.8,11.01,12,3
An Giang,2025-05-18T12:00,33.5,33.5,27.9,0.0,27.4,6.8,11.01,12,3
An Giang,2025-05-18T15:00,33.1,33.5,27.9,0.0,27.4,6.8,11.01,12,3
An Giang,2025-05-18T18:00,30.7,33.5,27.9,0.0,27.4,6.8,11.01,12,2
An Giang,2025-05-18T21:00,29.5,33.5,27.9,0.0,27.4,6.8,11.01,12,3
An Giang,2025-05-19T00:00,28.9,35.2,28.2,0.0,28.7,8.4,10.26,12,3
An Giang,2025-05-19T03:00,28.3,35.2,28.2,0.0,28.7,8.4,10.26,12,3
An Giang,2025-05-19T06:00,28.3,35.2,28.2,0.0,28.7,8.4,10.26,12,3
An Giang,2025-05-19T09:00,32.1,35.2,28.2,0.0,28.7,8.4,10.26,12,2
An Giang,2025-05-19T12:00,35.0,35.2,28.2,0.0,28.7,8.4,10.26,12,2
An Giang,2025-05-19T15:00,34.5,35.2,28.2,0.0,28.7,8.4,10.26,12,3
An Giang,2025-05-19T18:00,30.9,35.2,28.2,0.0,28.7,8.4,10.26,12,3
An Giang,2025-05-19T21:00,29.1,35.2,28.2,0.0,28.7,8.4,10.26,12,2
Bà Rịa - Vũng Tàu,2025-05-04T00:00,27.2,30.4,26.5,0.0,15.0,9.25,11.0,12,3
Bà Rịa - Vũng Tàu,2025-05-04T03:00,26.8,30.4,26.5,0.6,15.0,9.25,11.0,12,80
Bà Rịa - Vũng Tàu,2025-05-04T06:00,26.5,30.4,26.5,0.1,15.0,9.25,11.0,12,3
Bà Rịa - Vũng Tàu,2025-05-04T09:00,28.6,30.4,26.5,0.1,15.0,9.25,11.0,12,2
Bà Rịa - Vũng Tàu,2025-05-04T12:00,30.3,30.4,26.5,0.2,15.0,9.25,11.0,12,2
Bà Rịa - Vũng Tàu,2025-05-04T15:00,30.1,30.4,26.5,0.0,15.0,9.25,11.0,12,2
Bà Rịa - Vũng Tàu,2025-05-04T18:00,28.2,30.4,26.5,0.0,15.0,9.25,11.0,12,2
Bà Rịa - Vũng Tàu,2025-05-04T21:00,27.6,30.4,26.5,0.0,15.0,9.25,11.0,12,3
Bà Rịa - Vũng Tàu,2025-05-05T00:00,27.4,31.4,26.8,0.0,16.8,9.2,11.0,12,3
Bà Rịa - Vũng Tàu,2025-05-05T03:00,27.2,31.4,26.8,0.0,16.8,9.2,11.0,12,3
Bà Rịa - Vũng Tàu,2025-05-05T06:00,26.8,31.4,26.8,0.0,16.8,9.2,11.0,12,2
Bà Rịa - Vũng Tàu,2025-05-05T09:00,29.5,31.4,26.8,0.0,16.8,9.2,11.0,12,2
Bà Rịa - Vũng Tàu,2025-05-05T12:00,31.3,31.4,26.8,0.0,16.8,9.2,11.0,12,1
Bà Rịa - Vũng Tàu,2025-05-05T15:00,30.7,31.4,26.8,0.0,16.8,9.2,11.0,12,1
Bà Rịa - Vũng Tàu,2025-05-05T18:00,28.4,31.4,26.8,0.0,16.8,9.2,11.0,12,1
Bà Rịa - Vũng Tàu,2025-05-05T21:00,27.9,31.4,26.8,0.0,16.8,9.2,11.0,12,2
Bà Rịa - Vũng Tàu,2025-05-06T00:00,27.6,31.5,27.1,0.0,18.6,8.85,11.0,12,2
Bà Rịa - Vũng Tàu,2025-05-06T03:00,27.5,31.5,27.1,0.0,18.6,8.85,11.0,12,2
Bà Rịa - Vũng Tàu,2025-05-06T06:00,27.1,31.5,27.1,0.0,18.6,8.85,11.0,12,2
Bà Rịa - Vũng Tàu,2025-05-06T09:00,30.1,31.5,27.1,0.0,18.6,8.85,11.0,12,2
Bà Rịa - Vũng Tàu,2025-05-06T12:00,31.4,31.5,27.1,0.0,18.6,8.85,11.0,12,1
Bà Rịa - Vũng Tàu,2025-05-06T15:00,30.9,31.5,27.1,0.0,18.6,8.85,11.0,12,2
Bà Rịa - Vũng Tàu,2025-05-06T18:00,28.8,31.5,27.1,0.0,18.6,8.85,11.0,12,3
Bà Rịa - Vũng Tàu,2025-05-06T21:00,28.2,31.5,27.1,0.0,18.6,8.85,11.0,12,2
Bà Rịa - Vũng Tàu,2025-05-07T00:00,27.9,32.4,27.7,0.0,20.5,9.15,11.0,12,2
Bà Rịa - Vũng Tàu,2025-05-07T03:00,27.8,32.4,27.7,0.0,20.5,9.15,11.0,12,2
Bà Rịa - Vũng Tàu,2025-05-07T06:00,27.7,32.4,27.7,0.0,20.5,9.15,11.0,12,2
Bà Rịa - Vũng Tàu,2025-05-07T09:00,30.4,32.4,27.7,0.0,20.5,9.15,11.0,12,2
Bà Rịa - Vũng Tàu,2025-05-07T12:00,32.3,32.4,27.7,0.0,20.5,9.15,11.0,12,1
Bà Rịa - Vũng Tàu,2025-05-07T15:00,31.4,32.4,27.7,0.0,20.5,9.15,11.0,12,2
Bà Rịa - Vũng Tàu,2025-05-07T18:00,29.2,32.4,27.7,0.0,20.5,9.15,11.0,12,1
Bà Rịa - Vũng Tàu,2025-05-07T21:00,28.6,32.4,27.7,0.0,20.5,9.15,11.0,12,2
Bà Rịa - Vũng Tàu,2025-05-08T00:00,28.4,32.4,27.6,0.0,17.3,9.05,11.09,12,2
Bà Rịa - Vũng Tàu,2025-05-08T03:00,27.7,32.4,27.6,0.1,17.3,9.05,11.09,12,2
Bà Rịa - Vũng Tàu,2025-05-08T06:00,27.7,32.4,27.6,0.1,17.3,9.05,11.09,12,2
Bà Rịa - Vũng Tàu,2025-05-08T09:00,30.5,32.4,27.6,0.0,17.3,9.05,11.09,12,2
Bà Rịa - Vũng Tàu,2025-05-08T12:00,32.4,32.4,27.6,0.0,17.3,9.05,11.09,12,1
Bà Rịa - Vũng Tàu,2025-05-08T15:00,31.4,32.4,27.6,0.0,17.3,9.05,11.09,12,1
Bà Rịa - Vũng Tàu,2025-05-08T18:00,29.4,32.4,27.6,0.0,17.3,9.05,11.09,12,3
Bà Rịa - Vũng Tàu,2025-05-08T21:00,28.5,32.4,27.6,0.0,17.3,9.05,11.09,12,2
Bà Rịa - Vũng Tàu,2025-05-09T00:00,28.4,31.7,27.3,0.0,18.0,8.2,7.39,12,2
Bà Rịa - Vũng Tàu,2025-05-09T03:00,27.9,31.7,27.3,0.2,18.0,8.2,7.39,12,80
Bà Rịa - Vũng Tàu,2025-05-09T06:00,27.3,31.7,27.3,0.6,18.0,8.2,7.39,12,80
Bà Rịa - Vũng Tàu,2025-05-09T09:00,28.4,31.7,27.3,0.7,18.0,8.2,7.39,12,80
Bà Rịa - Vũng Tàu,2025-05-09T12:00,30.8,31.7,27.3,0.4,18.0,8.2,7.39,12,2
Bà Rịa - Vũng Tàu,2025-05-09T15:00,31.1,31.7,27.3,0.0,18.0,8.2,7.39,12,1
Bà Rịa - Vũng Tàu,2025-05-09T18:00,29.3,31.7,27.3,0.0,18.0,8.2,7.39,12,1
Bà Rịa - Vũng Tàu,2025-05-09T21:00,28.6,31.7,27.3,0.0,18.0,8.2,7.39,12,2
Bà Rịa - Vũng Tàu,2025-05-10T00:00,28.5,31.6,27.4,0.0,14.8,4.55,11.03,12,2
Bà Rịa - Vũng Tàu,2025-05-10T03:00,27.7,31.6,27.4,0.3,14.8,4.55,11.03,12,80
Bà Rịa - Vũng Tàu,2025-05-10T06:00,27.5,31.6,27.4,0.4,14.8,4.55,11.03,12,2
Bà Rịa - Vũng Tàu,2025-05-10T09:00,29.0,31.6,27.4,0.4,14.8,4.55,11.03,12,80
Bà Rịa - Vũng Tàu,2025-05-10T12:00,31.2,31.6,27.4,0.0,14.8,4.55,11.03,12,2
Bà Rịa - Vũng Tàu,2025-05-10T15:00,31.0,31.6,27.4,0.0,14.8,4.55,11.03,12,3
Bà Rịa - Vũng Tàu,2025-05-10T18:00,29.2,31.6,27.4,0.0,14.8,4.55,11.03,12,2
Bà Rịa - Vũng Tàu,2025-05-10T21:00,28.4,31.6,27.4,0.0,14.8,4.55,11.03,12,3
Bà Rịa - Vũng Tàu,2025-05-11T00:00,28.0,30.9,27.0,0.2,14.0,6.25,9.89,12,80
Bà Rịa - Vũng Tàu,2025-05-11T03:00,27.3,30.9,27.0,0.7,14.0,6.25,9.89,12,95
Bà Rịa - Vũng Tàu,2025-05-11T06:00,27.0,30.9,27.0,0.6,14.0,6.25,9.89,12,3
Bà Rịa - Vũng Tàu,2025-05-11T09:00,28.7,30.9,27.0,0.4,14.0,6.25,9.89,12,80
Bà Rịa - Vũng Tàu,2025-05-11T12:00,30.7,30.9,27.0,0.4,14.0,6.25,9.89,12,3
Bà Rịa - Vũng Tàu,2025-05-11T15:00,30.3,30.9,27.0,0.0,14.0,6.25,9.89,12,3
Bà Rịa - Vũng Tàu,2025-05-11T18:00,28.9,30.9,27.0,0.0,14.0,6.25,9.89,12,3
Bà Rịa - Vũng Tàu,2025-05-11T21:00,27.6,30.9,27.0,0.3,14.0,6.25,9.89,12,51
Bà Rịa - Vũng Tàu,2025-05-12T00:00,27.1,32.9,25.0,0.0,23.3,8.65,11.06,12,3
Bà Rịa - Vũng Tàu,2025-05-12T03:00,26.3,32.9,25.0,0.0,23.3,8.65,11.06,12,3
Bà Rịa - Vũng Tàu,2025-05-12T06:00,26.8,32.9,25.0,0.0,23.3,8.65,11.06,12,3
Bà Rịa - Vũng Tàu,2025-05-12T09:00,30.6,32.9,25.0,0.0,23.3,8.65,11.06,12,3
Bà Rịa - Vũng Tàu,2025-05-12T12:00,32.9,32.9,25.0,0.0,23.3,8.65,11.06,12,2
Bà Rịa - Vũng Tàu,2025-05-12T15:00,31.1,32.9,25.0,0.3,23.3,8.65,11.06,12,51
Bà Rịa - Vũng Tàu,2025-05-12T18:00,26.4,32.9,25.0,1.3,23.3,8.65,11.06,12,80
Bà Rịa - Vũng Tàu,2025-05-12T21:00,25.4,32.9,25.0,0.3,23.3,8.65,11.06,12,51
Bà Rịa - Vũng Tàu,2025-05-13T00:00,25.5,31.6,25.2,0.0,18.2,8.05,11.12,12,3
Bà Rịa - Vũng Tàu,2025-05-13T03:00,25.2,31.6,25.2,0.0,18.2,8.05,11.12,12,3
Bà Rịa - Vũng Tàu,2025-05-13T06:00,26.1,31.6,25.2,0.0,18.2,8.05,11.12,12,3
Bà Rịa - Vũng Tàu,2025-05-13T09:00,28.8,31.6,25.2,0.0,18.2,8.05,11.12,12,3
Bà Rịa - Vũng Tàu,2025-05-13T12:00,31.3,31.6,25.2,0.1,18.2,8.05,11.12,12,51
Bà Rịa - Vũng Tàu,2025-05-13T15:00,30.3,31.6,25.2,0.7,18.2,8.05,11.12,12,53
Bà Rịa - Vũng Tàu,2025-05-13T18:00,28.2,31.6,25.2,0.7,18.2,8.05,11.12,12,53
Bà Rịa - Vũng Tàu,2025-05-13T21:00,26.7,31.6,25.2,0.1,18.2,8.05,11.12,12,51
Bà Rịa - Vũng Tàu,2025-05-14T00:00,26.1,32.1,25.7,0.0,15.9,6.95,10.28,12,3
Bà Rịa - Vũng Tàu,2025-05-14T03:00,25.9,32.1,25.7,0.0,15.9,6.95,10.28,12,3
Bà Rịa - Vũng Tàu,2025-05-14T06:00,26.2,32.1,25.7,0.0,15.9,6.95,10.28,12,3
Bà Rịa - Vũng Tàu,2025-05-14T09:00,28.9,32.1,25.7,0.0,15.9,6.95,10.28,12,3
Bà Rịa - Vũng Tàu,2025-05-14T12:00,31.9,32.1,25.7,0.0,15.9,6.95,10.28,12,3
Bà Rịa - Vũng Tàu,2025-05-14T15:00,29.3,32.1,25.7,0.2,15.9,6.95,10.28,12,51
Bà Rịa - Vũng Tàu,2025-05-14T18:00,26.9,32.1,25.7,0.3,15.9,6.95,10.28,12,51
Bà Rịa - Vũng Tàu,2025-05-14T21:00,26.0,32.1,25.7,0.2,15.9,6.95,10.28,12,51
Bà Rịa - Vũng Tàu,2025-05-15T00:00,25.6,32.3,25.4,0.0,16.4,8.25,11.09,12,3
Bà Rịa - Vũng Tàu,2025-05-15T03:00,25.4,32.3,25.4,0.0,16.4,8.25,11.09,12,3
Bà Rịa - Vũng Tàu,2025-05-15T06:00,26.1,32.3,25.4,0.0,16.4,8.25,11.09,12,3
Bà Rịa - Vũng Tàu,2025-05-15T09:00,29.6,32.3,25.4,0.0,16.4,8.25,11.09,12,3
Bà Rịa - Vũng Tàu,2025-05-15T12:00,32.2,32.3,25.4,0.0,16.4,8.25,11.09,12,2
Bà Rịa - Vũng Tàu,2025-05-15T15:00,31.4,32.3,25.4,0.0,16.4,8.25,11.09,12,1
Bà Rịa - Vũng Tàu,2025-05-15T18:00,29.0,32.3,25.4,0.0,16.4,8.25,11.09,12,2
Bà Rịa - Vũng Tàu,2025-05-15T21:00,27.7,32.3,25.4,0.3,16.4,8.25,11.09,12,51
Bà Rịa - Vũng Tàu,2025-05-16T00:00,27.4,32.3,26.9,0.0,16.8,8.3,11.12,12,3
Bà Rịa - Vũng Tàu,2025-05-16T03:00,27.0,32.3,26.9,0.0,16.8,8.3,11.12,12,3
Bà Rịa - Vũng Tàu,2025-05-16T06:00,27.7,32.3,26.9,0.1,16.8,8.3,11.12,12,51
Bà Rịa - Vũng Tàu,2025-05-16T09:00,30.3,32.3,26.9,0.0,16.8,8.3,11.12,12,3
Bà Rịa - Vũng Tàu,2025-05-16T12:00,32.3,32.3,26.9,0.0,16.8,8.3,11.12,12,3
Bà Rịa - Vũng Tàu,2025-05-16T15:00,31.1,32.3,26.9,0.0,16.8,8.3,11.12,12,3
Bà Rịa - Vũng Tàu,2025-05-16T18:00,28.1,32.3,26.9,0.7,16.8,8.3,11.12,12,53
Bà Rịa - Vũng Tàu,2025-05-16T21:00,27.0,32.3,26.9,0.5,16.8,8.3,11.12,12,53
Bà Rịa - Vũng Tàu,2025-05-17T00:00,27.0,32.2,26.9,0.1,16.7,8.5,11.11,12,51
Bà Rịa - Vũng Tàu,2025-05-17T03:00,26.9,32.2,26.9,0.0,16.7,8.5,11.11,12,3
Bà Rịa - Vũng Tàu,2025-05-17T06:00,27.7,32.2,26.9,0.0,16.7,8.5,11.11,12,3
Bà Rịa - Vũng Tàu,2025-05-17T09:00,30.3,32.2,26.9,0.0,16.7,8.5,11.11,12,3
Bà Rịa - Vũng Tàu,2025-05-17T12:00,32.1,32.2,26.9,0.0,16.7,8.5,11.11,12,3
Bà Rịa - Vũng Tàu,2025-05-17T15:00,31.5,32.2,26.9,0.0,16.7,8.5,11.11,12,3
Bà Rịa - Vũng Tàu,2025-05-17T18:00,29.1,32.2,26.9,0.0,16.7,8.5,11.11,12,3
Bà Rịa - Vũng Tàu,2025-05-17T21:00,27.8,32.2,26.9,0.4,16.7,8.5,11.11,12,51
Bà Rịa - Vũng Tàu,2025-05-18T00:00,27.0,32.1,26.6,0.2,18.4,8.7,11.06,12,51
Bà Rịa - Vũng Tàu,2025-05-18T03:00,26.6,32.1,26.6,0.1,18.4,8.7,11.06,12,51
Bà Rịa - Vũng Tàu,2025-05-18T06:00,27.5,32.1,26.6,0.1,18.4,8.7,11.06,12,51
Bà Rịa - Vũng Tàu,2025-05-18T09:00,30.4,32.1,26.6,0.0,18.4,8.7,11.06,12,3
Bà Rịa - Vũng Tàu,2025-05-18T12:00,32.1,32.1,26.6,0.0,18.4,8.7,11.06,12,3
Bà Rịa - Vũng Tàu,2025-05-18T15:00,31.4,32.1,26.6,0.0,18.4,8.7,11.06,12,3
Bà Rịa - Vũng Tàu,2025-05-18T18:00,28.6,32.1,26.6,0.1,18.4,8.7,11.06,12,51
Bà Rịa - Vũng Tàu,2025-05-18T21:00,27.8,32.1,26.6,0.0,18.4,8.7,11.06,12,3
Bà Rịa - Vũng Tàu,2025-05-19T00:00,26.8,33.9,25.8,0.2,17.1,8.5,9.9,12,51
Bà Rịa - Vũng Tàu,2025-05-19T03:00,25.8,33.9,25.8,0.1,17.1,8.5,9.9,12,51
Bà Rịa - Vũng Tàu,2025-05-19T06:00,26.6,33.9,25.8,0.0,17.1,8.5,9.9,12,2
Bà Rịa - Vũng Tàu,2025-05-19T09:00,30.4,33.9,25.8,0.0,17.1,8.5,9.9,12,1
Bà Rịa - Vũng Tàu,2025-05-19T12:00,33.7,33.9,25.8,0.0,17.1,8.5,9.9,12,1
Bà Rịa - Vũng Tàu,2025-05-19T15:00,31.5,33.9,25.8,0.0,17.1,8.5,9.9,12,3
Bà Rịa - Vũng Tàu,2025-05-19T18:00,28.7,33.9,25.8,0.1,17.1,8.5,9.9,12,51
Bà Rịa - Vũng Tàu,2025-05-19T21:00,27.9,33.9,25.8,0.1,17.1,8.5,9.9,12,51
Bạc Liêu,2025-05-04T00:00,26.4,31.5,26.2,0.0,13.8,8.8,10.99,12,2
